Cell	Plate	Condition1	Condition2	Gene	logFC	logCPM	PValue	FDR
A	1	CTRL	SOR+URS	MINOS1	-1.10521714107025	8.34570662143675	9.83103783459049e-13	3.41707003883678e-11
A	1	CTRL	SOR+URS	MIR22HG	-1.5838294791053	5.25815307195059	8.97294164768855e-05	0.000888389199951831
A	1	CTRL	SOR+URS	MKI67IP	-0.44712493192323	6.62110997154694	0.0121746207813528	0.0595472002213696
A	1	CTRL	SOR+URS	MKKS	-0.998933926560761	5.23881513261507	0.00834482698383816	0.0439101093690169
A	1	CTRL	SOR+URS	MKNK2	1.53370803608013	3.82280519765036	4.32724138156635e-05	0.000459031798828657
A	1	CTRL	SOR+URS	MKRN2	-1.28809341713052	4.72553750718774	0.00489910622455519	0.0283177440286209
A	1	CTRL	SOR+URS	MLF1	-0.875449906679922	4.35215650666768	0.007555214809658	0.0404502672459731
A	1	CTRL	SOR+URS	MLLT1	-0.883896469541671	4.36972574403286	0.0214088462337023	0.0923105211970694
A	1	CTRL	SOR+URS	MLLT11	-1.31061166997233	5.51205042753457	0.000229281967557061	0.00206366729273723
A	1	CTRL	SOR+URS	MLST8	-5.70178130711929	2.96899445371054	0.000690585460337032	0.00531836262884188
A	1	CTRL	SOR+URS	MLX	-1.07988647472817	5.04095548738105	0.0104994436677092	0.0531437758688194
A	1	CTRL	SOR+URS	MMADHC	-0.919174137830704	7.86171425510278	6.99582566425502e-08	1.25934498080095e-06
A	1	CTRL	SOR+URS	MMP1	-1.81430627136844	3.33109034483336	0.0169230195050013	0.0773310985702313
A	1	CTRL	SOR+URS	MMP2	1.01651337958708	7.70975710902244	7.2765951254221e-14	2.97180692794192e-12
A	1	CTRL	SOR+URS	MMP24-AS1	1.36003859791907	2.89040083483198	0.0205751541712992	0.089751899153775
A	1	CTRL	SOR+URS	MNF1	-1.37822806997282	7.75067632156004	4.8131487077097e-14	2.01612309170058e-12
A	1	CTRL	SOR+URS	MOAP1	1.04018347536851	3.46947837669487	0.0198340780631353	0.0874237997325854
A	1	CTRL	SOR+URS	MOB3A	1.54167712395642	3.46879235412431	0.000303560212872945	0.00262730359075266
A	1	CTRL	SOR+URS	MOB4	1.34938504072384	3.51265301508587	0.00263361267844585	0.0168636374789852
A	1	CTRL	SOR+URS	MOCS2	-1.42150567873115	7.0014386202945	1.81432448715515e-10	4.79018317628901e-09
A	1	CTRL	SOR+URS	MORC4	1.41024031214801	4.15727213901397	2.25628476796177e-05	0.000257756867416892
A	1	CTRL	SOR+URS	MORF4L1	-0.316829140696155	9.08075180142747	0.011810199515568	0.0581441609203644
A	1	CTRL	SOR+URS	MORF4L2	-0.931872131257591	8.78872705543532	3.84578039454164e-11	1.11690008836144e-09
A	1	CTRL	SOR+URS	MORN2	-0.992443011882058	6.25694098171782	0.000216533381784242	0.00196417464640776
A	1	CTRL	SOR+URS	MOSPD1	-1.0634242230285	5.00022404887446	0.00538557123535978	0.030575165280155
A	1	CTRL	SOR+URS	MPC1	-1.18975593722172	4.75721959214281	0.0073044196325946	0.039252245139136
A	1	CTRL	SOR+URS	MPHOSPH6	-1.11731625159517	5.64582217762372	0.000651967990571135	0.00508387211740702
A	1	CTRL	SOR+URS	MPP5	1.09555351813086	3.90538782123653	0.00517063696869938	0.0295862760700228
A	1	CTRL	SOR+URS	MPP6	1.52957379885267	3.36310360626824	0.000403693917202738	0.00334339404557831
A	1	CTRL	SOR+URS	MPRIP	0.52679631118198	5.79982454690394	0.0204764695481636	0.0895306057293243
A	1	CTRL	SOR+URS	MPV17	-0.796686221280771	6.26117859513889	0.00405365744123501	0.0242792159026124
A	1	CTRL	SOR+URS	MRFAP1L1	-1.33038515096426	6.37805196680542	2.3858853217184e-07	3.99758144481253e-06
A	1	CTRL	SOR+URS	MRP63	-1.91000336373199	7.73031558149102	1.38741511019789e-21	1.49852298141953e-19
A	1	CTRL	SOR+URS	MRPL1	-1.0137511839014	5.40735371110341	0.00442011617150764	0.0259978324376718
A	1	CTRL	SOR+URS	MRPL11	-1.0925860201555	5.3105668582729	0.00228862627709286	0.0150000284931427
A	1	CTRL	SOR+URS	MRPL12	-2.84445461967491	3.39133403860026	0.00084922444605307	0.00634926446537047
A	1	CTRL	SOR+URS	MRPL13	-1.28870077940623	7.13883059235314	1.50611661655916e-09	3.4837943472233e-08
A	1	CTRL	SOR+URS	MRPL14	-1.91551056373302	6.59870958954665	3.64029683589619e-13	1.34510096119123e-11
A	1	CTRL	SOR+URS	MRPL17	-1.3172943238891	6.95686834857172	1.65025134888275e-09	3.79035762364652e-08
A	1	CTRL	SOR+URS	MRPL18	-0.989511299030199	7.55245767517109	9.46297879472571e-08	1.67576788439391e-06
A	1	CTRL	SOR+URS	MRPL2	-1.43689302115915	4.53052750044416	0.00730777875074114	0.0392541555665581
A	1	CTRL	SOR+URS	MRPL20	-1.29327888412929	7.75613006351706	3.2614601346519e-12	1.07095533919009e-10
A	1	CTRL	SOR+URS	MRPL21	-0.529201824885025	7.54090943743705	0.00288554038554209	0.0182179358930674
A	1	CTRL	SOR+URS	MRPL22	-1.11048410265038	6.62460041313323	5.37997808202464e-06	6.94772070691502e-05
A	1	CTRL	SOR+URS	MRPL23	-1.2244031739335	3.64273090176186	0.0235754676276034	0.099518018871172
A	1	CTRL	SOR+URS	MRPL24	-1.21380761371256	6.59561030178965	4.93868369636745e-07	7.85202642674285e-06
A	1	CTRL	SOR+URS	MRPL27	-1.3714844958622	6.96090256093725	1.78211693213687e-09	4.07889425325688e-08
A	1	CTRL	SOR+URS	MRPL28	-3.41806676621148	3.87803012955335	4.50274140444077e-05	0.000475718087426325
A	1	CTRL	SOR+URS	MRPL33	-0.891398248555742	8.76219166551511	2.38031125725827e-10	6.13575696668804e-09
A	1	CTRL	SOR+URS	MRPL35	-1.5206219950577	5.30622513986936	4.63835868998189e-05	0.000487503866471575
A	1	CTRL	SOR+URS	MRPL36	-1.27704813506791	7.36119807485496	9.19566322111424e-11	2.53006573972089e-09
A	1	CTRL	SOR+URS	MRPL39	-1.21259142113186	6.37646412622475	1.99255746644534e-06	2.81826120443443e-05
A	1	CTRL	SOR+URS	MRPL40	-1.92343370288809	6.91167943958279	8.63239866438632e-16	4.6047680875455e-14
A	1	CTRL	SOR+URS	MRPL41	-1.00668117742223	5.51475469731735	0.000956769404971021	0.00705246438441414
A	1	CTRL	SOR+URS	MRPL42	-0.969871907929369	6.3679284558093	0.000114730311640303	0.00111232228696374
A	1	CTRL	SOR+URS	MRPL43	-0.819496698736913	6.71428375310831	0.00024933598317311	0.00221370377995202
A	1	CTRL	SOR+URS	MRPL45	-1.41579640586706	6.20855837089086	5.17421092443938e-07	8.20652458391968e-06
A	1	CTRL	SOR+URS	MRPL47	-1.07757080550065	6.93038197444779	3.82948135449283e-07	6.17870269405762e-06
A	1	CTRL	SOR+URS	MRPL50	-1.00663880961347	5.91559058317179	0.000996053968575416	0.0073090563252735
A	1	CTRL	SOR+URS	MRPL51	-1.17667731647924	8.68574456771075	3.70475120012488e-15	1.76650247895809e-13
A	1	CTRL	SOR+URS	MRPL53	-0.756555767202734	5.9592367332085	0.00585966214683263	0.0326884723325075
A	1	CTRL	SOR+URS	MRPL54	-1.04532643973396	4.49215935238353	0.00434522165229068	0.0256841708610524
A	1	CTRL	SOR+URS	MRPS10	-1.1184572493681	7.25829315468016	1.24048417056776e-08	2.5331074414297e-07
A	1	CTRL	SOR+URS	MRPS12	-2.76488986868994	3.33057835508088	0.00143274046428606	0.010014643256971
A	1	CTRL	SOR+URS	MRPS14	-1.13548107344123	6.73198956101324	6.30136653936841e-07	9.76898686868396e-06
A	1	CTRL	SOR+URS	MRPS16	-0.583932889336958	6.37815290373743	0.0144497023417136	0.0683224167524801
A	1	CTRL	SOR+URS	MRPS17	-0.739740855705681	5.98206568018934	0.00583123542543316	0.0326095061082525
A	1	CTRL	SOR+URS	MRPS18A	-1.28872285053162	6.30511762330087	1.23279025920693e-06	1.81843520288662e-05
A	1	CTRL	SOR+URS	MRPS18B	-0.830210218076841	6.31924987356116	0.000601845709669744	0.00472971832812621
A	1	CTRL	SOR+URS	MRPS18C	-1.22091210820205	6.99472913071663	2.23314026202471e-08	4.38211863129144e-07
A	1	CTRL	SOR+URS	MRPS2	1.203251997262	3.00372113173394	0.0198900651198718	0.0876410185608916
A	1	CTRL	SOR+URS	MRPS21	-1.12770927286479	8.17313355681358	1.19091665211801e-12	4.09581308592902e-11
A	1	CTRL	SOR+URS	MRPS22	-1.34081874898921	5.6277322025708	8.50020412782365e-05	0.000848656743670949
A	1	CTRL	SOR+URS	MRPS23	-1.04373671787077	6.68696867701343	4.90666264062784e-06	6.38061433336968e-05
A	1	CTRL	SOR+URS	MRPS26	-0.634335725654454	4.40044676605341	0.0235875259313601	0.0995367699053747
A	1	CTRL	SOR+URS	MRPS27	-0.693190131049095	5.76640751412268	0.018934848538993	0.0842430114927867
A	1	CTRL	SOR+URS	MRPS28	-0.795107919989325	5.5569135105782	0.0208182966166722	0.0906882498152135
A	1	CTRL	SOR+URS	MRPS33	-1.13506670172282	6.94771626241873	3.74481808771611e-08	7.10319703749809e-07
A	1	CTRL	SOR+URS	MRPS36	-0.74216973942237	7.05352513724055	0.000232390976585982	0.0020873660982833
A	1	CTRL	SOR+URS	MRPS6	-0.636945671492967	6.04206980679062	0.0134383767340546	0.0643319214422561
A	1	CTRL	SOR+URS	MRPS7	-1.19041523226373	6.91516224730144	1.11120917648393e-07	1.93890423597711e-06
A	1	CTRL	SOR+URS	MSRB2	1.38785476577557	3.2861233930377	0.00580791687559187	0.0324930075544136
A	1	CTRL	SOR+URS	MT1IP	2.40551296171881	1.82912797829324	0.00967189800417941	0.0495499941264683
A	1	CTRL	SOR+URS	MT1X	0.855848491041509	5.24897992971719	0.000750275184819109	0.00571407132307747
A	1	CTRL	SOR+URS	MTAP	-1.0081928365682	5.06246614771206	0.010199766603659	0.0517672814536776
A	1	CTRL	SOR+URS	MTCH2	-1.42933632083519	7.24807014965671	4.32032447949116e-12	1.40803792075985e-10
A	1	CTRL	SOR+URS	MTDH	0.765380982496036	6.6553640768017	1.93490736974351e-05	0.000224377146541064
A	1	CTRL	SOR+URS	MTERFD2	-1.05112108329629	4.99900948470698	0.00780460012948615	0.0415810514032835
A	1	CTRL	SOR+URS	MTFR1L	-0.794903442713675	5.52760795594704	0.00840755963579609	0.044145599389401
A	1	CTRL	SOR+URS	MTHFD1	-0.944161014686255	5.77213381607752	0.000571295978846431	0.00453325267003279
A	1	CTRL	SOR+URS	MTHFD2	-0.465261893797598	8.70082298763871	0.000459928607129084	0.00373574081203853
A	1	CTRL	SOR+URS	MTHFD2P1	1.70049517245593	2.47352931828911	0.0114233894098206	0.0568083242758546
A	1	CTRL	SOR+URS	MTIF3	-0.485483880035321	6.88661400555298	0.0154498411350758	0.072137897032621
A	1	CTRL	SOR+URS	MTMR11	-4.98913739708533	2.46733319742627	0.013521623099386	0.0645934884744791
A	1	CTRL	SOR+URS	MTX1	-1.57629104616854	4.45262552016051	0.00380363575262026	0.0229818380263496
A	1	CTRL	SOR+URS	MXD4	-1.47062603493662	4.134442594906	0.0160240324745513	0.0740778494552214
A	1	CTRL	SOR+URS	MXRA7	0.674427292314641	7.25975509626977	1.56501119868903e-05	0.0001847618008642
A	1	CTRL	SOR+URS	MYADM	-0.544080668372662	6.66005017697601	0.0203568889027094	0.089067352216106
A	1	CTRL	SOR+URS	MYC	1.32555662539184	4.42357768268225	8.44105509219358e-06	0.000105464769598354
A	1	CTRL	SOR+URS	MYCBP2	0.947467042096914	4.93211875887254	0.000947169053781792	0.0069935324089685
A	1	CTRL	SOR+URS	MYEOV2	-1.36782994492259	6.50565400037331	6.96955850588118e-08	1.25634703604636e-06
A	1	CTRL	SOR+URS	MYH10	0.451976788969734	9.92670513469386	2.00186008933284e-05	0.000231115808370061
A	1	CTRL	SOR+URS	MYH11	0.991976171585592	3.68236257086064	0.0161433972761343	0.0745742296384776
A	1	CTRL	SOR+URS	MYH9	0.664264539488982	8.06534910568475	6.18428919241016e-07	9.6102824560771e-06
A	1	CTRL	SOR+URS	MYL12A	-1.28844824027547	10.586173026771	2.33057157838331e-28	6.21596733834519e-26
A	1	CTRL	SOR+URS	MYL12B	-1.00549102455036	10.1474731519752	3.17151287439253e-17	2.05190602749683e-15
A	1	CTRL	SOR+URS	MYL6	-1.32546303615796	12.1524711461903	5.60663731009007e-34	2.51498695350462e-31
A	1	CTRL	SOR+URS	MYL6B	-1.18211494759809	6.77292840756924	1.64066222386878e-07	2.81813932705476e-06
A	1	CTRL	SOR+URS	MYO10	1.4430421146945	5.99020227278181	4.41938930310276e-14	1.87522723383928e-12
A	1	CTRL	SOR+URS	MYO18A	2.2414266508412	3.02374294214051	1.11621261421051e-06	1.65394361169129e-05
A	1	CTRL	SOR+URS	MYO1B	1.10318325583005	5.89581327079408	6.62119464710785e-08	1.19519879617476e-06
A	1	CTRL	SOR+URS	MYO5A	1.50095566730191	4.75499532819298	5.58598578735259e-08	1.02245445735169e-06
A	1	CTRL	SOR+URS	MYO9B	0.990074525261886	3.87229265975438	0.0118072001545074	0.0581441609203644
A	1	CTRL	SOR+URS	N4BP1	0.942929118291777	4.33957523406581	0.00826776573426872	0.0436218935733378
A	1	CTRL	SOR+URS	N6AMT2	-1.93206262180151	5.80283337854176	1.03902548326365e-07	1.8300571483521e-06
A	1	CTRL	SOR+URS	NAA15	0.824608963021409	4.95735325953159	0.00437502461037657	0.0258136327914272
A	1	CTRL	SOR+URS	NAA16	1.063262870854	3.60183521111129	0.0175874035486019	0.079843449266572
A	1	CTRL	SOR+URS	NAA20	-1.24298663744833	6.92354755402435	1.89234634289244e-08	3.75281856680749e-07
A	1	CTRL	SOR+URS	NAALADL2	-5.54138890808057	2.84611533309583	0.00268480405621723	0.0171661957977999
A	1	CTRL	SOR+URS	NACA	-1.00513753726464	10.4147884856057	1.26904146699402e-18	9.75594290126168e-17
A	1	CTRL	SOR+URS	NAE1	-1.44161741351123	6.29032623086771	1.68751220141826e-07	2.88666190580304e-06
A	1	CTRL	SOR+URS	NAGK	-0.779755685725078	6.16693979745622	0.00157428824439561	0.010805868206936
A	1	CTRL	SOR+URS	NAMPT	0.71074022100754	4.82027629352466	0.020129597535656	0.0884578716185232
A	1	CTRL	SOR+URS	NAP1L1	0.459546387166348	9.49653631440878	3.20841300153688e-05	0.000352655588873721
A	1	CTRL	SOR+URS	NAP1L5	2.28523992677531	2.09457219748779	0.00103694467034115	0.00754976595915793
A	1	CTRL	SOR+URS	NAT6	3.0358986531727	1.31925542569992	0.010605006856886	0.0535420052112452
A	1	CTRL	SOR+URS	NAV3	1.03967154434099	4.92236388258888	0.000353106567161283	0.0029946461558928
A	1	CTRL	SOR+URS	NBAS	-0.7087809039534	5.32426484145073	0.0210372694398533	0.0912499416891612
A	1	CTRL	SOR+URS	NBPF14	1.87671688280054	3.05220779036154	0.000129719899062359	0.00124563509246582
A	1	CTRL	SOR+URS	NBPF15	2.27854832484061	2.16983955190905	0.00295720618252259	0.0186074759746691
A	1	CTRL	SOR+URS	NBPF8	2.53447314775267	1.97777942058406	0.00077773237253456	0.00589569859434697
A	1	CTRL	SOR+URS	NBR2	-2.55267506651242	3.16802973828698	0.00290776427355594	0.018340526684895
A	1	CTRL	SOR+URS	NCBP2	-0.904296637522176	6.47196848456715	0.000196708426566903	0.00179900799636309
A	1	CTRL	SOR+URS	NCL	0.982587373758557	9.10359882136472	6.04348486559404e-19	4.84554010481279e-17
A	1	CTRL	SOR+URS	NCOA6	1.0590333856023	3.53771875474018	0.0208869597057762	0.0907485626312462
A	1	CTRL	SOR+URS	NCOR1	0.481908224971406	6.41440356836664	0.0146892264040181	0.0693036237045424
A	1	CTRL	SOR+URS	NCRUPAR	2.37920237598763	2.0495382211868	0.00111447017230164	0.00805586873993927
A	1	CTRL	SOR+URS	NCSTN	-0.709679004520777	6.2746754333847	0.00244408160828955	0.0157814735863321
A	1	CTRL	SOR+URS	NDOR1	2.36460890636375	1.45095247894988	0.019288293292164	0.0854965030320909
A	1	CTRL	SOR+URS	NDRG1	0.820911424896049	5.88207032111278	0.000210033301776475	0.00191150781400888
A	1	CTRL	SOR+URS	NDST1	1.3190401717132	2.82972257194006	0.0177397844748183	0.0803609162223226
A	1	CTRL	SOR+URS	NDUFA1	-1.1506772190755	8.51687541087952	1.02172506081313e-13	4.09598920851742e-12
A	1	CTRL	SOR+URS	NDUFA11	-1.19705333054476	8.76573634882579	1.021232935379e-15	5.36003744275828e-14
A	1	CTRL	SOR+URS	NDUFA12	-1.28589984447406	8.31722274493048	1.08145094907335e-15	5.60852478311097e-14
A	1	CTRL	SOR+URS	NDUFA13	-1.2404641869823	9.10038076873792	1.55939563837669e-18	1.19179775426579e-16
A	1	CTRL	SOR+URS	NDUFA2	-1.33000197607178	8.17294230395187	6.95007250396795e-16	3.75332634522137e-14
A	1	CTRL	SOR+URS	NDUFA3	-0.91918995770278	7.91936773880642	2.22913697963206e-08	4.38084077997165e-07
A	1	CTRL	SOR+URS	NDUFA4	-1.41162593464019	10.5680904310977	1.15935623537563e-32	4.73488332503878e-30
A	1	CTRL	SOR+URS	NDUFA4L2	-1.5082821915473	5.67382004256711	6.62125666158278e-06	8.42582310713003e-05
A	1	CTRL	SOR+URS	NDUFA5	-0.941250859233642	7.68667641289918	5.48333097269804e-08	1.00507226482736e-06
A	1	CTRL	SOR+URS	NDUFA6	-1.21887577985573	8.33376344812047	2.29349321476922e-13	8.71327407669156e-12
A	1	CTRL	SOR+URS	NDUFA7	-0.840745502538801	7.23234268390909	1.87605201278785e-05	0.000218521602095583
A	1	CTRL	SOR+URS	NDUFA8	-1.18993900222953	5.70933122287459	0.000274672285367927	0.00241567435899962
A	1	CTRL	SOR+URS	NDUFA9	-1.71344140900864	6.4299509492485	5.07353324492279e-10	1.26780126152765e-08
A	1	CTRL	SOR+URS	NDUFAB1	-1.07233251770389	6.35499728981304	1.41266147824527e-05	0.000168603405106734
A	1	CTRL	SOR+URS	NDUFAF1	-1.91124610029491	4.74807267828192	0.000171035897231739	0.00159548047174989
A	1	CTRL	SOR+URS	NDUFAF2	-0.622839836901225	6.86452833683005	0.00661676321066167	0.0361515377926996
A	1	CTRL	SOR+URS	NDUFAF3	-0.751806665444451	7.50770750687182	2.72918946714102e-05	0.000306393131272761
A	1	CTRL	SOR+URS	NDUFAF4	-1.01569585905652	5.88634248747152	8.18423718220765e-05	0.000820243832318035
A	1	CTRL	SOR+URS	NDUFB1	-1.26094431501214	8.43536866886857	1.68968682389362e-16	9.99208918618359e-15
A	1	CTRL	SOR+URS	NDUFB11	-0.619265438951146	5.93505110178478	0.00706059377599436	0.038145886754225
A	1	CTRL	SOR+URS	NDUFB2	-1.24604432645456	8.54527661664651	1.21438227960577e-15	6.24833150085349e-14
A	1	CTRL	SOR+URS	NDUFB3	-1.19750974408136	7.88199821513122	2.69039368529224e-11	7.95492196223628e-10
A	1	CTRL	SOR+URS	NDUFB4	-1.42485629873674	8.92649794680629	2.0864953204199e-21	2.23511535594817e-19
A	1	CTRL	SOR+URS	NDUFB5	-1.42782624614538	7.67805009637202	5.44878942129304e-14	2.25348825781262e-12
A	1	CTRL	SOR+URS	NDUFB6	-0.954006812434059	8.4039219786468	5.34053475407423e-10	1.33197421185107e-08
A	1	CTRL	SOR+URS	NDUFB7	-1.62826269684566	5.69398822399789	3.81479021289955e-07	6.1626073290957e-06
A	1	CTRL	SOR+URS	NDUFB8	-1.26354118091522	6.63605006141064	7.43581787386871e-08	1.33304120430165e-06
A	1	CTRL	SOR+URS	NDUFB9	-1.18686977048581	8.29034191382477	9.006581454586e-14	3.64417996996856e-12
A	1	CTRL	SOR+URS	NDUFC1	-1.06614182443951	8.51841003125984	2.93444769205456e-12	9.68441840592452e-11
A	1	CTRL	SOR+URS	NDUFC2	-1.51934321850805	8.12845751131727	4.59596439524582e-19	3.73072414170606e-17
A	1	CTRL	SOR+URS	NDUFS1	-0.771899738076262	6.05624740242953	0.00418668008352353	0.0249501696359184
A	1	CTRL	SOR+URS	NDUFS2	-1.36651002747387	5.78389552194785	5.51261575528216e-06	7.09098182143528e-05
A	1	CTRL	SOR+URS	NDUFS4	-1.02874276258959	8.14539815929401	1.23439275184798e-10	3.34694582446084e-09
A	1	CTRL	SOR+URS	NDUFS5	-1.28118773423179	9.60220036603986	3.20813988901821e-23	4.87525351274174e-21
A	1	CTRL	SOR+URS	NDUFS8	-0.886962694837817	5.72126535063653	0.00145733714767245	0.0101524196071062
A	1	CTRL	SOR+URS	NDUFV2	-0.998834140573631	7.73712224834235	2.25320804089329e-08	4.41486894849091e-07
A	1	CTRL	SOR+URS	NDUFV3	-0.761027705505693	6.51886141489048	0.000742955646491435	0.00566492843873778
A	1	CTRL	SOR+URS	NEDD8	-1.06231877499347	8.88643666928896	9.85611227238212e-14	3.9633701934696e-12
A	1	CTRL	SOR+URS	NEDD9	1.98618030670747	4.49541417056321	1.91652470524819e-12	6.43883325781197e-11
A	1	CTRL	SOR+URS	NEK2	2.0137278833336	2.3040099991615	0.00607948552714817	0.0337379177725263
A	1	CTRL	SOR+URS	NEK6	-1.29267898555752	5.40610746618645	0.000600301817239791	0.00472326577333343
A	1	CTRL	SOR+URS	NENF	1.01581478654454	5.11094979540791	7.86136416119871e-05	0.000791526719743497
A	1	CTRL	SOR+URS	NEXN	0.786065380353608	7.82378297488403	9.84422583319614e-09	2.04537658845851e-07
A	1	CTRL	SOR+URS	NEXN-AS1	1.85211074978907	2.5005286365813	0.00342192065695014	0.0210452146191442
A	1	CTRL	SOR+URS	NFAT5	1.0467780717773	5.40831341412051	1.43678415207344e-05	0.000170694497760525
A	1	CTRL	SOR+URS	NFATC3	1.19976166800679	3.35816130425814	0.009876174319787	0.050497543890961
A	1	CTRL	SOR+URS	NFE2L1	0.680914969112699	6.41788072846947	0.000357474347506973	0.00302775907165821
A	1	CTRL	SOR+URS	NFIB	0.393865254736969	7.2573322013966	0.0125046945678279	0.0608428344404106
A	1	CTRL	SOR+URS	NFIL3	2.73572033055413	3.29510490535549	4.43341258023446e-12	1.44130022415632e-10
A	1	CTRL	SOR+URS	NFKB1	1.51601837715957	3.78621467405736	0.00012086140350456	0.00116743361596533
A	1	CTRL	SOR+URS	NFKBIA	2.96069377774011	4.47126436295071	5.59780618477355e-31	2.03215913968904e-28
A	1	CTRL	SOR+URS	NFKBIZ	1.64558314409797	3.4182546525587	0.000339491077533249	0.00289987509299479
A	1	CTRL	SOR+URS	NGDN	-1.32987662862666	5.95344972442287	1.01698057137484e-05	0.000125032164508917
A	1	CTRL	SOR+URS	NGFRAP1	-0.942490769729478	7.68485596641643	3.65052973189108e-08	6.95463164228638e-07
A	1	CTRL	SOR+URS	NHP2	-1.26902384666198	6.99289175431526	1.81087755669389e-08	3.61870929486735e-07
A	1	CTRL	SOR+URS	NHP2L1	-0.826375538906635	8.15289334119803	1.51197159890712e-07	2.60685446254843e-06
A	1	CTRL	SOR+URS	NID1	0.634004943331266	5.41556250468063	0.00960030232986847	0.0492411111260012
A	1	CTRL	SOR+URS	NIF3L1	-1.60619673253012	4.84536526108536	0.000948615703987744	0.00700025896974355
A	1	CTRL	SOR+URS	NIN	1.18527667300538	4.91707881041268	2.57474995944418e-05	0.000290582100345215
A	1	CTRL	SOR+URS	NIPAL2	2.65966185278375	1.51338050341404	0.00255078006216571	0.0163967590166678
A	1	CTRL	SOR+URS	NIPAL3	-1.48137662776329	4.74474011007533	0.000234576587513363	0.00210122098849358
A	1	CTRL	SOR+URS	NIPBL	1.01330470254586	5.68745455912823	5.21628805513257e-06	6.75635962264892e-05
A	1	CTRL	SOR+URS	NIPSNAP1	1.03603520507207	3.70973557754082	0.0140187334670089	0.0666463541943757
A	1	CTRL	SOR+URS	NIPSNAP3A	-1.37129585169577	6.34496644158666	4.37382730546207e-08	8.17761789056993e-07
A	1	CTRL	SOR+URS	NIT2	-1.05994112366833	6.07699842626118	4.35596935395654e-05	0.000461704488944509
A	1	CTRL	SOR+URS	NKAP	1.22784422119693	4.62642430107097	2.09549222905781e-05	0.000241286237370542
A	1	CTRL	SOR+URS	NKRF	2.36396533734786	2.62523555226461	5.38049956863232e-05	0.000560747598584177
A	1	CTRL	SOR+URS	NKTR	0.907561235249841	5.1090985781095	0.000476857829790532	0.00385408471090443
A	1	CTRL	SOR+URS	NMD3	-0.885218683557914	5.76619813066256	0.000721942321987247	0.00551435663708436
A	1	CTRL	SOR+URS	NME1	-1.28747196088417	7.70243485039683	1.3765936288343e-12	4.70960788880509e-11
A	1	CTRL	SOR+URS	NME2	-5.19812823770247	2.60363343715023	0.0052482297899618	0.0299515786572099
A	1	CTRL	SOR+URS	NME7	-0.815258918540709	4.87074803554586	0.022712497268966	0.0967817498559231
A	1	CTRL	SOR+URS	NMRK1	-2.66744419982689	3.25438183646192	0.00134316122127425	0.00945275928962476
A	1	CTRL	SOR+URS	NNMT	-1.0088693372925	10.0377810800412	3.89699557032009e-17	2.46037850765765e-15
A	1	CTRL	SOR+URS	NOL10	0.835728514642943	4.66514907268003	0.0083526307974119	0.0439101093690169
A	1	CTRL	SOR+URS	NOL7	-0.921849540510107	7.4912374820846	2.10611416505098e-07	3.54244607761277e-06
A	1	CTRL	SOR+URS	NOL8	0.785721979131736	5.64855490448383	0.000527157512188894	0.0042162922440616
A	1	CTRL	SOR+URS	NOP10	-1.1860373572976	9.29753220094318	2.11239548780231e-18	1.59577437168141e-16
A	1	CTRL	SOR+URS	NOP14	1.08912794976108	4.90214195982453	6.73363207172311e-05	0.000688051896367079
A	1	CTRL	SOR+URS	NOP16	-1.41781493494495	5.33844712866494	0.000176587664274799	0.00163675474071443
A	1	CTRL	SOR+URS	NOTCH2	-0.719846864802786	5.97127839761396	0.00595164594956517	0.0331025083051164
A	1	CTRL	SOR+URS	NPC2	-1.02222633524709	9.58826114350495	2.53306647420636e-16	1.45195814699136e-14
A	1	CTRL	SOR+URS	NPHP1	-1.48740480451833	4.15817076897618	0.018119032805807	0.0817671407938851
A	1	CTRL	SOR+URS	NPHS1	1.28401878098907	2.94627722850265	0.0202411804250193	0.0888006723123226
A	1	CTRL	SOR+URS	NPM1	-0.518144573972479	9.7290574324285	1.20870039340113e-05	0.000146807671388098
A	1	CTRL	SOR+URS	NPM3	-5.23066468995602	2.63109227685622	0.00383949923030257	0.0231450255723359
A	1	CTRL	SOR+URS	NPTN	-0.604275287313624	7.1693070835361	0.00091051516274302	0.00674958744293166
A	1	CTRL	SOR+URS	NPTXR	-4.56275890680784	2.19747557954968	0.0233817907561636	0.0988921111301947
A	1	CTRL	SOR+URS	NQO2	-0.941344261865594	5.55415734699814	0.00352367907800153	0.0215695371758323
A	1	CTRL	SOR+URS	NR1H2	-6.05304125316476	3.24146791527076	0.000133348758174897	0.00127579423176261
A	1	CTRL	SOR+URS	NR2C1	1.06338812398994	3.73907087552163	0.0154300281935394	0.0720711359761851
A	1	CTRL	SOR+URS	NR2F2	0.519697310949476	6.36425861859138	0.00882474762190924	0.0459118736746544
A	1	CTRL	SOR+URS	NR3C1	1.05918251555276	6.34763205784359	9.08044674649628e-09	1.89875773647936e-07
A	1	CTRL	SOR+URS	NR4A1	3.06827660817634	2.17372863132459	6.20947160143325e-07	9.63795538707021e-06
A	1	CTRL	SOR+URS	NRAS	-1.05880755022939	5.90280621294889	0.000966913029562562	0.0071151950356718
A	1	CTRL	SOR+URS	NRBF2	-0.604257169435453	7.7111395093614	0.000317843962170588	0.00273103401815083
A	1	CTRL	SOR+URS	NRDE2	-1.51690572027592	3.54472646702407	0.0178436157908979	0.0808032622214984
A	1	CTRL	SOR+URS	NRG1	0.718140018078497	4.66094551036004	0.0148227704097699	0.0697834245263987
