Gene	CTRL.A.4.1.1.A8	CTRL.A.4.3.1.A10	CTRL.A.5.1.1.B11	CTRL.A.5.2.1.B12	CTRL.A.5.2.1.H10	CTRL.A.5.2.1.H9	CTRL.A.5.3.1.C1	CTRL.A.6.1.1.C9	CTRL.A.6.2.1.C10	CTRL.A.6.3.1.C11	CTRL.A.7.1.1.E3	CTRL.A.7.2.1.E4	CTRL.A.8.1.1.F11	DTP.A.7.9.1.E11	DTP.A.7.10.1.E12	DTP.A.8.5.1.G3	CTRL.A.4.1.1.A8.Norm	CTRL.A.4.3.1.A10.Norm	CTRL.A.5.1.1.B11.Norm	CTRL.A.5.2.1.B12.Norm	CTRL.A.5.2.1.H10.Norm	CTRL.A.5.2.1.H9.Norm	CTRL.A.5.3.1.C1.Norm	CTRL.A.6.1.1.C9.Norm	CTRL.A.6.2.1.C10.Norm	CTRL.A.6.3.1.C11.Norm	CTRL.A.7.1.1.E3.Norm	CTRL.A.7.2.1.E4.Norm	CTRL.A.8.1.1.F11.Norm	DTP.A.7.9.1.E11.Norm	DTP.A.7.10.1.E12.Norm	DTP.A.8.5.1.G3.Norm
PCAT6	6	5	4	5	3	2	0	1	5	10	5	3	3	5	1	1	4.07751329762407	3.76932760788985	2.88753344764529	3.97552801592063	2.84115472063581	1.44271030673962	0	0.754850748755015	4.11374120050443	5.26982463631789	4.46987152898342	2.76360460265924	2.08028081075024	2.27349710672006	1.06828679748971	0.942474472054291
PCBD1	63	50	39	41	35	56	32	61	50	81	45	39	81	82	28	49	42.8138896250527	37.6932760788985	28.1534511145415	32.5993297305491	33.1468050740845	40.3958885887095	49.147729240411	46.0458956740559	41.1374120050443	42.6855795541749	40.2288437608508	35.9268598345701	56.1675818902565	37.285352550209	29.9120303297118	46.1812491306602
PCBD2	15	16	11	10	13	6	4	20	11	27	17	11	16	26	9	19	10.1937832440602	12.0618483452475	7.94071698102454	7.95105603184125	12.3116704560885	4.32813092021887	6.14346615505137	15.0970149751003	9.05023064110974	14.2285265180583	15.1975631985436	10.1332168764172	11.094830990668	11.8221849549443	9.61458117740736	17.9070149690315
PCBP1	149	142	120	130	100	116	58	105	92	163	92	85	104	198	101	82	101.258246890998	107.048904064072	86.6260034293586	103.363728413936	94.705157354527	83.6771977908982	89.0802592482449	79.2593286192766	75.6928380892815	85.8981415719816	82.245636133295	78.3021304086784	72.1164014393417	90.0304854261144	107.89696654646	77.2829067084518
PCBP1-AS1	0	1	2	4	3	2	1	2	1	2	3	3	1	2	5	1	0	0.753865521577971	1.44376672382264	3.1804224127365	2.84115472063581	1.44271030673962	1.53586653876284	1.50970149751003	0.822748240100886	1.05396492726358	2.68192291739005	2.76360460265924	0.693426936916748	0.909398842688024	5.34143398744853	0.942474472054291
PCBP2	183	195	184	165	147	212	81	154	160	206	165	144	162	282	131	118	124.364155577534	147.003776707704	132.826538591683	131.192424525381	139.216581311155	152.9272925144	124.40518963979	116.247015308272	131.639718416142	108.558387508149	147.505760456453	132.653020927643	112.335163780513	128.225236819011	139.945570471152	111.211987702406
PCBP4	1	2	4	6	6	3	2	0	1	4	1	3	1	2	0	3	0.679585549604012	1.50773104315594	2.88753344764529	4.77063361910475	5.68230944127162	2.16406546010944	3.07173307752569	0	0.822748240100886	2.10792985452716	0.893974305796684	2.76360460265924	0.693426936916748	0.909398842688024	0	2.82742341616287
PCCA	3	5	2	4	8	6	0	5	3	5	2	6	5	5	2	4	2.03875664881204	3.76932760788985	1.44376672382264	3.1804224127365	7.57641258836216	4.32813092021887	0	3.77425374377508	2.46824472030266	2.63491231815895	1.78794861159337	5.52720920531848	3.46713468458374	2.27349710672006	2.13657359497941	3.76989788821716
PCCB	13	15	14	13	15	11	6	8	7	18	9	7	22	23	4	6	8.83461214485215	11.3079828236696	10.1063670667585	10.3363728413936	14.2057736031791	7.93490668706793	9.21519923257706	6.03880599004012	5.7592376807062	9.4856843453722	8.04576875217016	6.44841073953822	15.2553926121684	10.4580866909123	4.27314718995883	5.65484683232574
PCDH10	18	16	13	14	8	16	6	12	14	15	6	15	14	17	6	10	12.2325398928722	12.0618483452475	9.38448370484718	11.1314784445778	7.57641258836216	11.541682453917	9.21519923257706	9.05820898506018	11.5184753614124	7.90473695447684	5.36384583478011	13.8180230132962	9.70797711683447	7.72989016284821	6.40972078493824	9.42474472054291
PCDH11X	23	20	8	10	5	10	7	23	15	22	14	8	15	23	17	10	15.6304676408923	15.0773104315594	5.77506689529057	7.95105603184125	4.73525786772635	7.21355153369812	10.7510657713399	17.3615672213654	12.3412236015133	11.5936141998994	12.5156402811536	7.36961227375797	10.4014040537512	10.4580866909123	18.160875557325	9.42474472054291
PCDH11Y	26	20	18	13	8	18	9	19	15	24	9	8	13	27	13	9	17.6692242897043	15.0773104315594	12.9939005144038	10.3363728413936	7.57641258836216	12.9843927606566	13.8227988488656	14.3421642263453	12.3412236015133	12.6475791271629	8.04576875217016	7.36961227375797	9.01455017991772	12.2768843762883	13.8877283673662	8.48227024848862
PCDH18	31	36	26	23	27	34	10	24	23	45	21	24	16	35	15	13	21.0671520377244	27.139158776807	18.7689674096944	18.2874288732349	25.5703924857223	24.5260752145736	15.3586653876284	18.1164179701204	18.9232095223204	23.7142108634305	18.7734604217304	22.1088368212739	11.094830990668	15.9144797470404	16.0243019623456	12.2521681367058
PCDH7	0	1	1	1	1	1	1	0	1	3	0	0	0	4	1	1	0	0.753865521577971	0.721883361911321	0.795105603184125	0.94705157354527	0.721355153369812	1.53586653876284	0	0.822748240100886	1.58094739089537	0	0	0	1.81879768537605	1.06828679748971	0.942474472054291
PCDH9	19	14	14	15	5	21	8	5	12	18	9	13	16	25	11	16	12.9121254424762	10.5541173020916	10.1063670667585	11.9265840477619	4.73525786772635	15.1484582207661	12.2869323101027	3.77425374377508	9.87297888121063	9.4856843453722	8.04576875217016	11.9756199448567	11.094830990668	11.3674855336003	11.7511547723868	15.0795915528687
PCDHA9	6	5	3	6	5	2	5	7	3	16	6	1	7	15	6	4	4.07751329762407	3.76932760788985	2.16565008573396	4.77063361910475	4.73525786772635	1.44271030673962	7.67933269381422	5.28395524128511	2.46824472030266	8.43171941810863	5.36384583478011	0.921201534219746	4.85398855841723	6.82049132016018	6.40972078493824	3.76989788821716
PCDHB10	0	1	2	1	1	0	1	1	0	3	3	0	0	3	0	1	0	0.753865521577971	1.44376672382264	0.795105603184125	0.94705157354527	0	1.53586653876284	0.754850748755015	0	1.58094739089537	2.68192291739005	0	0	1.36409826403204	0	0.942474472054291
PCDHB13	0	3	1	0	1	2	1	0	0	1	0	0	0	2	1	0	0	2.26159656473391	0.721883361911321	0	0.94705157354527	1.44271030673962	1.53586653876284	0	0	0.526982463631789	0	0	0	0.909398842688024	1.06828679748971	0
PCDHB14	2	0	1	1	0	1	0	1	2	3	0	1	2	5	0	0	1.35917109920802	0	0.721883361911321	0.795105603184125	0	0.721355153369812	0	0.754850748755015	1.64549648020177	1.58094739089537	0	0.921201534219746	1.3868538738335	2.27349710672006	0	0
PCDHB16	2	4	3	1	4	5	2	1	3	4	3	3	1	3	1	2	1.35917109920802	3.01546208631188	2.16565008573396	0.795105603184125	3.78820629418108	3.60677576684906	3.07173307752569	0.754850748755015	2.46824472030266	2.10792985452716	2.68192291739005	2.76360460265924	0.693426936916748	1.36409826403204	1.06828679748971	1.88494894410858
PCDHB2	6	1	4	3	1	2	2	2	1	2	3	1	1	8	2	3	4.07751329762407	0.753865521577971	2.88753344764529	2.38531680955238	0.94705157354527	1.44271030673962	3.07173307752569	1.50970149751003	0.822748240100886	1.05396492726358	2.68192291739005	0.921201534219746	0.693426936916748	3.6375953707521	2.13657359497941	2.82742341616287
PCDHB4	1	0	2	2	1	1	1	2	1	4	0	3	1	2	2	2	0.679585549604012	0	1.44376672382264	1.59021120636825	0.94705157354527	0.721355153369812	1.53586653876284	1.50970149751003	0.822748240100886	2.10792985452716	0	2.76360460265924	0.693426936916748	0.909398842688024	2.13657359497941	1.88494894410858
PCDHB9	6	5	1	2	2	4	4	9	3	6	5	2	4	5	3	2	4.07751329762407	3.76932760788985	0.721883361911321	1.59021120636825	1.89410314709054	2.88542061347925	6.14346615505137	6.79365673879514	2.46824472030266	3.16189478179074	4.46987152898342	1.84240306843949	2.77370774766699	2.27349710672006	3.20486039246912	1.88494894410858
PCDHGA10	2	2	2	5	4	3	1	8	2	3	5	4	0	5	2	2	1.35917109920802	1.50773104315594	1.44376672382264	3.97552801592063	3.78820629418108	2.16406546010944	1.53586653876284	6.03880599004012	1.64549648020177	1.58094739089537	4.46987152898342	3.68480613687898	0	2.27349710672006	2.13657359497941	1.88494894410858
PCDHGA12	3	3	1	0	1	2	1	0	2	5	0	3	4	10	1	4	2.03875664881204	2.26159656473391	0.721883361911321	0	0.94705157354527	1.44271030673962	1.53586653876284	0	1.64549648020177	2.63491231815895	0	2.76360460265924	2.77370774766699	4.54699421344012	1.06828679748971	3.76989788821716
PCDHGA3	4	2	5	3	4	1	2	7	1	2	3	4	7	3	0	0	2.71834219841605	1.50773104315594	3.60941680955661	2.38531680955238	3.78820629418108	0.721355153369812	3.07173307752569	5.28395524128511	0.822748240100886	1.05396492726358	2.68192291739005	3.68480613687898	4.85398855841723	1.36409826403204	0	0
PCDHGA4	1	3	0	0	1	1	0	2	1	1	0	0	2	0	0	1	0.679585549604012	2.26159656473391	0	0	0.94705157354527	0.721355153369812	0	1.50970149751003	0.822748240100886	0.526982463631789	0	0	1.3868538738335	0	0	0.942474472054291
PCDHGA5	2	0	2	0	2	2	1	0	1	0	1	2	1	2	0	1	1.35917109920802	0	1.44376672382264	0	1.89410314709054	1.44271030673962	1.53586653876284	0	0.822748240100886	0	0.893974305796684	1.84240306843949	0.693426936916748	0.909398842688024	0	0.942474472054291
PCDHGA7	4	4	9	1	3	9	5	6	2	2	4	7	6	9	1	3	2.71834219841605	3.01546208631188	6.49695025720189	0.795105603184125	2.84115472063581	6.49219638032831	7.67933269381422	4.52910449253009	1.64549648020177	1.05396492726358	3.57589722318674	6.44841073953822	4.16056162150049	4.09229479209611	1.06828679748971	2.82742341616287
PCDHGA8	3	3	1	1	0	2	1	1	3	4	3	1	2	3	0	0	2.03875664881204	2.26159656473391	0.721883361911321	0.795105603184125	0	1.44271030673962	1.53586653876284	0.754850748755015	2.46824472030266	2.10792985452716	2.68192291739005	0.921201534219746	1.3868538738335	1.36409826403204	0	0
PCDHGB3	1	1	0	1	0	0	1	1	2	3	1	1	1	1	2	1	0.679585549604012	0.753865521577971	0	0.795105603184125	0	0	1.53586653876284	0.754850748755015	1.64549648020177	1.58094739089537	0.893974305796684	0.921201534219746	0.693426936916748	0.454699421344012	2.13657359497941	0.942474472054291
PCDHGB5	0	0	1	0	0	1	0	2	0	1	2	0	2	2	0	2	0	0	0.721883361911321	0	0	0.721355153369812	0	1.50970149751003	0	0.526982463631789	1.78794861159337	0	1.3868538738335	0.909398842688024	0	1.88494894410858
PCDHGB6	0	0	1	2	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0.721883361911321	1.59021120636825	0	0.721355153369812	1.53586653876284	0.754850748755015	0	0.526982463631789	0	0	0	0	1.06828679748971	0
PCDHGB7	0	1	2	0	0	0	2	2	1	4	2	2	0	3	1	0	0	0.753865521577971	1.44376672382264	0	0	0	3.07173307752569	1.50970149751003	0.822748240100886	2.10792985452716	1.78794861159337	1.84240306843949	0	1.36409826403204	1.06828679748971	0
PCDHGC3	1	4	1	0	1	2	0	0	1	1	1	0	3	2	0	4	0.679585549604012	3.01546208631188	0.721883361911321	0	0.94705157354527	1.44271030673962	0	0	0.822748240100886	0.526982463631789	0.893974305796684	0	2.08028081075024	0.909398842688024	0	3.76989788821716
PCED1A	8	9	4	2	3	6	0	2	4	2	0	4	3	10	3	6	5.43668439683209	6.78478969420174	2.88753344764529	1.59021120636825	2.84115472063581	4.32813092021887	0	1.50970149751003	3.29099296040354	1.05396492726358	0	3.68480613687898	2.08028081075024	4.54699421344012	3.20486039246912	5.65484683232574
PCED1B	0	2	1	1	0	0	0	3	3	2	3	0	1	1	2	1	0	1.50773104315594	0.721883361911321	0.795105603184125	0	0	0	2.26455224626505	2.46824472030266	1.05396492726358	2.68192291739005	0	0.693426936916748	0.454699421344012	2.13657359497941	0.942474472054291
PCED1B-AS1	0	3	0	0	0	0	1	3	0	6	0	0	2	2	1	0	0	2.26159656473391	0	0	0	0	1.53586653876284	2.26455224626505	0	3.16189478179074	0	0	1.3868538738335	0.909398842688024	1.06828679748971	0
PCF11	28	20	28	18	24	17	18	38	24	43	31	32	15	49	19	13	19.0283953889123	15.0773104315594	20.212734133517	14.3119008573143	22.7292377650865	12.2630376072868	27.6455976977312	28.6843284526906	19.7459577624213	22.6602459361669	27.7132034796972	29.4784490950319	10.4014040537512	22.2802716458566	20.2974491523044	12.2521681367058
PCGF1	22	21	24	16	21	21	11	21	17	36	11	12	35	21	13	23	14.9508820912883	15.8311759531374	17.3252006858717	12.721689650946	19.8880830444507	15.1484582207661	16.8945319263913	15.8518657238553	13.9867200817151	18.9713686907444	9.83371736376353	11.054418410637	24.2699427920862	9.54868784822426	13.8877283673662	21.6769128572487
PCGF3	17	27	11	12	14	18	10	18	17	26	16	10	31	37	18	10	11.5529543432682	20.3543690826052	7.94071698102454	9.5412672382095	13.2587220296338	12.9843927606566	15.3586653876284	13.5873134775903	13.9867200817151	13.7015440544265	14.3035888927469	9.21201534219746	21.4962350444192	16.8238785897285	19.2291623548147	9.42474472054291
PCGF5	94	68	68	59	46	58	32	77	60	88	58	46	69	108	61	53	63.8810416627771	51.262855467302	49.0880686099699	46.9112305878634	43.5643723830824	41.8385988954491	49.147729240411	58.1235076541362	49.3648944060532	46.3744567995974	51.8505097362077	42.3752705741083	47.8464586472556	49.1075375051533	65.1654946468721	49.9511470188774
PCGF6	5	7	1	4	7	8	3	5	6	8	5	2	8	12	4	5	3.39792774802006	5.2770586510458	0.721883361911321	3.1804224127365	6.62936101481689	5.7708412269585	4.60759961628853	3.77425374377508	4.93648944060531	4.21585970905431	4.46987152898342	1.84240306843949	5.54741549533398	5.45639305612815	4.27314718995883	4.71237236027145
PCID2	64	74	89	69	76	117	37	61	57	93	72	54	136	127	55	82	43.4934751746568	55.7860485967698	64.2476192101076	54.8622866197046	71.9759195894406	84.398552944268	56.8270619342252	46.0458956740559	46.8966496857505	49.0093691177564	64.3661500173613	49.7448828478663	94.3060634206777	57.7468265106896	58.7557738619339	77.2829067084518
PCIF1	1	1	2	1	1	2	0	5	1	3	3	2	1	4	1	3	0.679585549604012	0.753865521577971	1.44376672382264	0.795105603184125	0.94705157354527	1.44271030673962	0	3.77425374377508	0.822748240100886	1.58094739089537	2.68192291739005	1.84240306843949	0.693426936916748	1.81879768537605	1.06828679748971	2.82742341616287
PCK2	60	59	97	77	80	115	46	62	56	90	65	66	102	160	48	71	40.7751329762407	44.4780657731003	70.0226861053982	61.2231314451776	75.7641258836216	82.9558426375284	70.6498607830908	46.800746422811	46.0739014456496	47.428421726861	58.1083298767845	60.7993012585032	70.7295475655082	72.751907415042	51.2777662795059	66.9156875158546
PCM1	93	83	106	69	39	80	44	100	90	134	73	75	95	144	62	69	63.2014561131731	62.5708382909716	76.5196363626001	54.8622866197046	36.9350113682655	57.708412269585	67.5781277055651	75.4850748755015	74.0473416090797	70.6156501266597	65.2601243231579	69.0901150664809	65.875559007091	65.4767166735378	66.2337814443618	65.0307385717461
PCMT1	159	135	134	117	118	133	54	128	128	209	93	100	177	205	86	116	108.054102387038	101.771845413026	96.7323704961171	93.0273555725427	111.752085678342	95.940235398185	82.9367930931936	96.620895840642	105.311774732913	110.139334899044	83.1396104390916	92.1201534219746	122.736567834264	93.2133813755225	91.8726645841148	109.327038758298
PCMTD1	121	117	134	106	72	99	56	110	106	159	75	86	127	194	84	96	82.2298515020854	88.2022660246226	96.7323704961171	84.2811939375173	68.1877132952595	71.4141601836114	86.0085261707193	83.0335823630517	87.2113134506939	83.7902117174545	67.0480729347513	79.2233319428981	88.0652209884269	88.2116877407384	89.7360909891353	90.4775493172119
PCMTD2	21	20	21	15	17	14	9	15	17	25	19	15	25	39	13	14	14.2712965416842	15.0773104315594	15.1595506001378	11.9265840477619	16.0998767502696	10.0989721471774	13.8227988488656	11.3227612313252	13.9867200817151	13.1745615907947	16.985511810137	13.8180230132962	17.3356734229187	17.7332774324165	13.8877283673662	13.1946426087601
PCNA	149	121	143	103	100	147	64	105	111	167	115	101	175	198	77	102	101.258246890998	91.2177281109345	103.229320753319	81.8958771279649	94.705157354527	106.039207545362	98.295458480822	79.2593286192766	91.3250546511983	88.0060714265088	102.807045166619	93.0413549561943	121.349713960431	90.0304854261144	82.2580834067074	96.1323961495377
PCNP	326	258	304	288	262	324	129	327	248	440	236	263	365	577	238	223	221.544889170908	194.497304567116	219.452542021042	228.990413717028	248.127512268861	233.719069691819	198.126783500407	246.83619484289	204.04156354502	231.872283997987	210.977936168017	242.276003499793	253.100831974613	262.361566115495	254.25225780255	210.171807268107
PCNT	20	21	26	14	13	22	12	44	24	42	18	18	15	48	17	20	13.5917109920802	15.8311759531374	18.7689674096944	11.1314784445778	12.3116704560885	15.8698133741359	18.4303984651541	33.2134329452207	19.7459577624213	22.1332634725351	16.0915375043403	16.5816276159554	10.4014040537512	21.8255722245126	18.160875557325	18.8494894410858
PCNX	22	22	15	16	16	21	11	15	21	24	16	10	11	30	18	13	14.9508820912883	16.5850414747154	10.8282504286698	12.721689650946	15.1528251767243	15.1484582207661	16.8945319263913	11.3227612313252	17.2777130421186	12.6475791271629	14.3035888927469	9.21201534219746	7.62769630608422	13.6409826403204	19.2291623548147	12.2521681367058
PCNXL2	10	11	6	4	0	11	3	8	5	8	2	13	7	13	3	4	6.79585549604012	8.29252073735768	4.33130017146793	3.1804224127365	0	7.93490668706793	4.60759961628853	6.03880599004012	4.11374120050443	4.21585970905431	1.78794861159337	11.9756199448567	4.85398855841723	5.91109247747216	3.20486039246912	3.76989788821716
PCNXL4	19	14	12	14	16	17	8	15	15	19	18	10	12	34	10	15	12.9121254424762	10.5541173020916	8.66260034293586	11.1314784445778	15.1528251767243	12.2630376072868	12.2869323101027	11.3227612313252	12.3412236015133	10.012666809004	16.0915375043403	9.21201534219746	8.32112324300097	15.4597803256964	10.6828679748971	14.1371170808144
PCOLCE	103	102	132	93	78	130	39	112	79	97	91	71	95	164	66	68	69.9973116092132	76.894283200953	95.2886037722944	73.9448210961236	73.8700227365311	93.7761699380756	59.8987950117509	84.5432838605617	64.99711096797	51.1172989722835	81.3516618274983	65.405308929602	65.875559007091	74.570705100418	70.5069286343206	64.0882640996918
PCOLCE2	12	9	11	7	4	7	4	6	9	16	6	8	13	12	4	10	8.15502659524814	6.78478969420174	7.94071698102454	5.56573922228888	3.78820629418108	5.04948607358869	6.14346615505137	4.52910449253009	7.40473416090797	8.43171941810863	5.36384583478011	7.36961227375797	9.01455017991772	5.45639305612815	4.27314718995883	9.42474472054291
PCSK5	5	5	3	2	2	5	4	4	6	10	1	4	7	8	1	3	3.39792774802006	3.76932760788985	2.16565008573396	1.59021120636825	1.89410314709054	3.60677576684906	6.14346615505137	3.01940299502006	4.93648944060531	5.26982463631789	0.893974305796684	3.68480613687898	4.85398855841723	3.6375953707521	1.06828679748971	2.82742341616287
PCSK6	65	54	43	65	42	57	36	75	50	100	54	34	63	92	50	33	44.1730607242608	40.7087381652104	31.0409845621868	51.6818642069681	39.7761660889014	41.1172437420793	55.2911953954624	56.6138061566261	41.1374120050443	52.6982463631789	48.2746125130209	31.3208521634714	43.6858970257551	41.8323467636491	53.4143398744853	31.1016575777916
PCSK7	27	17	14	18	20	22	5	16	14	21	15	14	14	26	12	13	18.3488098393083	12.8157138668255	10.1063670667585	14.3119008573143	18.9410314709054	15.8698133741359	7.67933269381422	12.0776119800802	11.5184753614124	11.0666317362676	13.4096145869503	12.8968214790764	9.70797711683447	11.8221849549443	12.8194415698765	12.2521681367058
PCTP	2	3	2	3	2	3	2	7	1	5	5	1	1	2	5	1	1.35917109920802	2.26159656473391	1.44376672382264	2.38531680955238	1.89410314709054	2.16406546010944	3.07173307752569	5.28395524128511	0.822748240100886	2.63491231815895	4.46987152898342	0.921201534219746	0.693426936916748	0.909398842688024	5.34143398744853	0.942474472054291
PCYOX1	161	133	171	161	137	152	62	150	123	187	104	126	172	261	91	127	109.413273486246	100.26411436987	123.442054886836	128.012002112644	129.746065575702	109.645983312211	95.2237254032963	113.227612313252	101.198033532409	98.5457206991446	92.9733278028552	116.071393311688	119.269433149681	118.676548970787	97.2140985715633	119.694257950895
PCYOX1L	7	6	6	5	3	2	4	5	3	3	6	3	9	9	0	7	4.75709884722808	4.52319312946782	4.33130017146793	3.97552801592063	2.84115472063581	1.44271030673962	6.14346615505137	3.77425374377508	2.46824472030266	1.58094739089537	5.36384583478011	2.76360460265924	6.24084243225073	4.09229479209611	0	6.59732130438004
PCYT1A	13	12	12	3	10	11	3	14	7	10	4	8	13	8	3	9	8.83461214485215	9.04638625893565	8.66260034293586	2.38531680955238	9.4705157354527	7.93490668706793	4.60759961628853	10.5679104825702	5.7592376807062	5.26982463631789	3.57589722318674	7.36961227375797	9.01455017991772	3.6375953707521	3.20486039246912	8.48227024848862
PCYT1B	5	2	0	1	5	2	1	9	5	5	4	4	4	6	1	2	3.39792774802006	1.50773104315594	0	0.795105603184125	4.73525786772635	1.44271030673962	1.53586653876284	6.79365673879514	4.11374120050443	2.63491231815895	3.57589722318674	3.68480613687898	2.77370774766699	2.72819652806407	1.06828679748971	1.88494894410858
PCYT2	16	9	18	9	5	8	5	13	13	15	14	10	15	19	5	14	10.8733687936642	6.78478969420174	12.9939005144038	7.15595042865713	4.73525786772635	5.7708412269585	7.67933269381422	9.8130597338152	10.6957271213115	7.90473695447684	12.5156402811536	9.21201534219746	10.4014040537512	8.63928900553623	5.34143398744853	13.1946426087601
PDAP1	59	67	60	53	45	65	44	59	52	84	55	54	76	102	39	61	40.0955474266367	50.508989945724	43.3130017146793	42.1405969687586	42.6173208095372	46.8880849690378	67.5781277055651	44.5361941765459	42.7829084852461	44.2665269450703	49.1685868188176	49.7448828478663	52.7004472056728	46.3793409770892	41.6631851020986	57.4909427953117
PDCD10	122	128	140	154	130	144	58	124	125	201	108	119	165	212	90	125	82.9094370516894	96.4947867619803	101.063670667585	122.446262890355	123.116704560885	103.875142085253	89.0802592482449	93.6014928456219	102.843530012611	105.92347518999	96.5492250260419	109.62298257215	114.415444591263	96.3962773249306	96.1458117740736	117.809309006786
PDCD11	15	19	14	10	13	19	7	25	18	15	13	26	24	28	10	10	10.1937832440602	14.3234449099814	10.1063670667585	7.95105603184125	12.3116704560885	13.7057479140264	10.7510657713399	18.8712687188754	14.8094683218159	7.90473695447684	11.6216659753569	23.9512398897134	16.6422464860019	12.7315837976323	10.6828679748971	9.42474472054291
PDCD1LG2	18	12	15	13	22	14	6	20	11	24	15	12	28	26	12	9	12.2325398928722	9.04638625893565	10.8282504286698	10.3363728413936	20.8351346179959	10.0989721471774	9.21519923257706	15.0970149751003	9.05023064110974	12.6475791271629	13.4096145869503	11.054418410637	19.4159542336689	11.8221849549443	12.8194415698765	8.48227024848862
PDCD2	13	9	14	14	12	15	8	12	13	25	13	24	7	19	6	10	8.83461214485215	6.78478969420174	10.1063670667585	11.1314784445778	11.3646188825432	10.8203273005472	12.2869323101027	9.05820898506018	10.6957271213115	13.1745615907947	11.6216659753569	22.1088368212739	4.85398855841723	8.63928900553623	6.40972078493824	9.42474472054291
PDCD2L	0	2	3	3	0	2	1	2	1	1	2	1	1	3	0	5	0	1.50773104315594	2.16565008573396	2.38531680955238	0	1.44271030673962	1.53586653876284	1.50970149751003	0.822748240100886	0.526982463631789	1.78794861159337	0.921201534219746	0.693426936916748	1.36409826403204	0	4.71237236027145
PDCD4	57	58	43	36	24	48	13	50	47	89	34	22	38	50	28	38	38.7363763274287	43.7242002515223	31.0409845621868	28.6238017146285	22.7292377650865	34.625047361751	19.966265003917	37.7425374377508	38.6691672847416	46.9014392632292	30.3951263970873	20.2664337528344	26.3502236028364	22.7349710672006	29.9120303297118	35.8140299380631
PDCD4-AS1	6	6	4	1	4	3	0	4	2	4	4	1	3	4	2	0	4.07751329762407	4.52319312946782	2.88753344764529	0.795105603184125	3.78820629418108	2.16406546010944	0	3.01940299502006	1.64549648020177	2.10792985452716	3.57589722318674	0.921201534219746	2.08028081075024	1.81879768537605	2.13657359497941	0
PDCD5	142	139	153	116	126	161	51	131	129	186	119	116	175	229	86	104	96.5011480437697	104.787307499338	110.448154372432	92.2322499693585	119.328498266704	116.13817969254	78.329193476905	98.885448086907	106.134522973014	98.0187382355128	106.382942389805	106.859377969491	121.349713960431	104.126167487779	91.8726645841148	98.0173450936462
PDCD6	96	81	69	62	54	73	29	62	72	111	72	61	86	116	40	64	65.2402127619851	61.0631072478156	49.8099519718812	49.2965473974158	51.1407849714446	52.6589261959963	44.5401296241225	46.800746422811	59.2378732872638	58.4950534631286	64.3661500173613	56.1932935874045	59.6347165748403	52.7451328759054	42.7314718995883	60.3183662114746
PDCD6IP	89	88	47	55	50	54	34	64	71	79	46	62	45	120	37	41	60.483113914757	66.3401658988614	33.9285180098321	43.7308081751269	47.3525786772635	38.9531782819699	52.2194623179367	48.310447920321	58.4151250471629	41.6316146269113	41.1228180666475	57.1144951216242	31.2042121612536	54.5639305612815	39.5266115071191	38.6414533542259
PDCD7	15	8	13	3	2	9	3	15	14	13	9	14	15	19	8	6	10.1937832440602	6.03092417262377	9.38448370484718	2.38531680955238	1.89410314709054	6.49219638032831	4.60759961628853	11.3227612313252	11.5184753614124	6.85077202721326	8.04576875217016	12.8968214790764	10.4014040537512	8.63928900553623	8.54629437991765	5.65484683232574
PDCL	72	66	70	72	58	80	24	53	49	92	61	49	84	118	56	54	48.9301595714889	49.7551244241461	50.5318353337925	57.247603429257	54.9289912656257	57.708412269585	36.8607969303082	40.0070896840158	40.3146637649434	48.4823866541246	54.5324326535977	45.1388751767675	58.2478627010068	53.6545317185934	59.8240606594236	50.8936214909317
PDCL3	70	63	55	66	51	55	29	56	66	103	54	73	89	100	41	54	47.5709884722808	47.4935278594122	39.7035849051227	52.4769698101523	48.2996302508088	39.6745334353397	44.5401296241225	42.2716419302809	54.3013838466585	54.2791937540743	48.2746125130209	67.2477119980414	61.7149973855905	45.4699421344012	43.799758697078	50.8936214909317
PDDC1	38	32	38	26	31	27	15	40	37	51	32	29	46	62	32	21	25.8242508849524	24.1236966904951	27.4315677526302	20.6727456827873	29.3585987799034	19.4765891409849	23.0379980814427	30.1940299502006	30.4416848837328	26.8761056452212	28.6071777854939	26.7148444923726	31.8976390981704	28.1913641233288	34.1851775196706	19.7919639131401
PDE10A	10	8	12	8	6	14	4	5	10	14	10	6	9	10	8	4	6.79585549604012	6.03092417262377	8.66260034293586	6.360844825473	5.68230944127162	10.0989721471774	6.14346615505137	3.77425374377508	8.22748240100886	7.37775449084505	8.93974305796684	5.52720920531848	6.24084243225073	4.54699421344012	8.54629437991765	3.76989788821716
PDE11A	3	2	1	1	1	1	1	2	2	4	0	1	3	4	0	2	2.03875664881204	1.50773104315594	0.721883361911321	0.795105603184125	0.94705157354527	0.721355153369812	1.53586653876284	1.50970149751003	1.64549648020177	2.10792985452716	0	0.921201534219746	2.08028081075024	1.81879768537605	0	1.88494894410858
PDE12	24	21	18	13	9	20	8	9	9	19	17	11	11	26	12	7	16.3100531904963	15.8311759531374	12.9939005144038	10.3363728413936	8.52346416190743	14.4271030673962	12.2869323101027	6.79365673879514	7.40473416090797	10.012666809004	15.1975631985436	10.1332168764172	7.62769630608422	11.8221849549443	12.8194415698765	6.59732130438004
