Gene	CTRL.A.4.1.1.A8	CTRL.A.4.3.1.A10	CTRL.A.5.1.1.B11	CTRL.A.5.2.1.B12	CTRL.A.5.2.1.H10	CTRL.A.5.2.1.H9	CTRL.A.5.3.1.C1	CTRL.A.6.1.1.C9	CTRL.A.6.2.1.C10	CTRL.A.6.3.1.C11	CTRL.A.7.1.1.E3	CTRL.A.7.2.1.E4	CTRL.A.8.1.1.F11	SOR+URS.A.5.7.1.C3	SOR+URS.A.5.8.1.C4	SOR+URS.A.5.9.1.C5	CTRL.A.4.1.1.A8.Norm	CTRL.A.4.3.1.A10.Norm	CTRL.A.5.1.1.B11.Norm	CTRL.A.5.2.1.B12.Norm	CTRL.A.5.2.1.H10.Norm	CTRL.A.5.2.1.H9.Norm	CTRL.A.5.3.1.C1.Norm	CTRL.A.6.1.1.C9.Norm	CTRL.A.6.2.1.C10.Norm	CTRL.A.6.3.1.C11.Norm	CTRL.A.7.1.1.E3.Norm	CTRL.A.7.2.1.E4.Norm	CTRL.A.8.1.1.F11.Norm	SOR+URS.A.5.7.1.C3.Norm	SOR+URS.A.5.8.1.C4.Norm	SOR+URS.A.5.9.1.C5.Norm
ZBTB48	2	2	1	1	3	0	1	1	1	0	0	0	0	0	0	1	1.44581442144952	1.60135538694413	0.772879748489258	0.877471539021451	3.12746135349895	0	1.68325356448666	0.813775399394637	0.898270210154694	0	0	0	0	0	0	2.36300881853367
ZBTB49	2	0	2	3	1	2	0	3	1	4	3	1	1	0	0	1	1.44581442144952	0	1.54575949697852	2.63241461706435	1.04248711783298	1.55662234877768	0	2.44132619818391	0.898270210154694	2.27330760696755	2.93042273807842	1.00722596869794	0.744431665048615	0	0	2.36300881853367
ZBTB5	10	7	7	9	4	12	3	6	4	9	6	6	9	1	3	1	7.2290721072476	5.60474385430444	5.4101582394248	7.89724385119306	4.16994847133193	9.33973409266611	5.04976069345999	4.88265239636782	3.59308084061878	5.11494211567699	5.86084547615684	6.04335581218765	6.69988498543753	5.22969331814218	12.486411822852	2.36300881853367
ZBTB6	8	8	11	11	6	15	4	14	9	18	7	4	9	1	2	3	5.78325768579808	6.4054215477765	8.50167723338184	9.65218692923596	6.2549227069979	11.6746676158326	6.73301425794665	11.3928555915249	8.08443189139224	10.229884231354	6.83765305551631	4.02890387479177	6.69988498543753	5.22969331814218	8.32427454856799	7.08902645560102
ZBTB7A	8	9	13	7	8	13	4	12	10	13	13	13	6	1	2	4	5.78325768579808	7.20609924124856	10.0474367303604	6.14230077315016	8.33989694266387	10.118045267055	6.73301425794665	9.76530479273564	8.98270210154694	7.38824972264454	12.6984985316732	13.0939375930732	4.46658999029169	5.22969331814218	8.32427454856799	9.4520352741347
ZBTB8A	61	57	49	39	42	42	18	71	44	83	46	52	56	12	15	27	44.0973398542104	45.6386285279076	37.8711076759736	34.2213900218366	43.7844589489853	32.6890693243314	30.2985641607599	57.7780533570192	39.5238892468065	47.1711328445767	44.9331486505358	52.375750372293	41.6881732427224	62.7563198177061	62.4320591142599	63.8012381004092
ZBTB8B	2	2	3	3	3	1	0	4	3	1	2	2	2	2	0	0	1.44581442144952	1.60135538694413	2.31863924546777	2.63241461706435	3.12746135349895	0.778311174388842	0	3.25510159757855	2.69481063046408	0.568326901741888	1.95361515871895	2.01445193739588	1.48886333009723	10.4593866362844	0	0
ZBTB8OS	174	166	192	164	137	189	79	155	115	224	112	134	193	7	17	14	125.785854666108	132.912497116362	148.392911709937	143.905332399518	142.820735143119	147.100811959491	132.977031594446	126.135186906169	103.30107416779	127.305225990183	109.402448888261	134.968279805524	143.675311354383	36.6078532269952	70.7563336628279	33.0821234594714
ZBTB9	2	2	4	2	1	1	0	4	2	1	4	3	3	2	0	0	1.44581442144952	1.60135538694413	3.09151899395703	1.7549430780429	1.04248711783298	0.778311174388842	0	3.25510159757855	1.79654042030939	0.568326901741888	3.90723031743789	3.02167790609383	2.23329499514584	10.4593866362844	0	0
ZC2HC1A	25	28	44	36	37	42	22	27	36	46	26	34	28	5	6	17	18.072680268119	22.4189754172178	34.0067089335273	31.5889754047722	38.5720233598204	32.6890693243314	37.0315784187066	21.9719357836552	32.337727565569	26.1430374801268	25.3969970633463	34.24568293573	20.8440866213612	26.1484665907109	24.972823645704	40.1711499150725
ZC2HC1C	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0.813775399394637	0	1.13665380348378	0	0	0	5.22969331814218	0	2.36300881853367
ZC3H10	4	0	2	3	3	2	2	3	3	4	1	2	4	1	0	0	2.89162884289904	0	1.54575949697852	2.63241461706435	3.12746135349895	1.55662234877768	3.36650712897332	2.44132619818391	2.69481063046408	2.27330760696755	0.976807579359473	2.01445193739588	2.97772666019446	5.22969331814218	0	0
ZC3H11A	74	65	72	65	51	72	34	70	45	85	54	53	56	8	21	35	53.4951335936322	52.0440500756841	55.6473418912266	57.0356500363943	53.1668430094821	56.0384045559967	57.2306211925465	56.9642779576246	40.4221594569612	48.3077866480604	52.7476092854115	53.3829763409909	41.6881732427224	41.8375465451374	87.4048827599639	82.7053086486786
ZC3H12A	4	0	7	1	1	3	2	1	1	7	3	1	0	0	1	0	2.89162884289904	0	5.4101582394248	0.877471539021451	1.04248711783298	2.33493352316653	3.36650712897332	0.813775399394637	0.898270210154694	3.97828831219321	2.93042273807842	1.00722596869794	0	0	4.16213727428399	0
ZC3H12B	4	2	0	2	3	1	0	2	3	3	0	3	2	2	0	4	2.89162884289904	1.60135538694413	0	1.7549430780429	3.12746135349895	0.778311174388842	0	1.62755079878927	2.69481063046408	1.70498070522566	0	3.02167790609383	1.48886333009723	10.4593866362844	0	9.4520352741347
ZC3H12C	4	5	4	2	4	4	0	4	3	9	2	3	7	0	2	2	2.89162884289904	4.00338846736031	3.09151899395703	1.7549430780429	4.16994847133193	3.11324469755537	0	3.25510159757855	2.69481063046408	5.11494211567699	1.95361515871895	3.02167790609383	5.2110216553403	0	8.32427454856799	4.72601763706735
ZC3H12D	13	8	7	6	2	7	6	18	5	9	8	6	10	0	2	4	9.39779373942188	6.4054215477765	5.4101582394248	5.26482923412871	2.08497423566597	5.4481782207219	10.09952138692	14.6479571891035	4.49135105077347	5.11494211567699	7.81446063487578	6.04335581218765	7.44431665048615	0	8.32427454856799	9.4520352741347
ZC3H13	113	98	109	91	73	99	58	112	88	145	67	80	115	25	43	65	81.6885148118979	78.4664139602621	84.2438925853291	79.8499100509521	76.1015596018078	77.0528062644954	97.6287067402264	91.1428447321994	79.0477784936131	82.4074007525737	65.4461078170847	80.5780774958354	85.6096414805907	130.742332953554	178.971902794212	153.595573204689
ZC3H14	42	37	60	57	46	64	21	49	47	65	34	37	80	7	6	13	30.3621028504399	29.6250746584663	46.3727849093555	50.0158777242227	47.9544074203172	49.8119151608859	35.3483248542199	39.8749945703372	42.2186998772706	36.9412486132227	33.2114576982221	37.2673608418239	59.5545332038892	36.6078532269952	24.972823645704	30.7191146409378
ZC3H15	198	187	224	174	163	225	105	163	168	293	146	152	215	24	31	55	143.135627723502	149.726728679276	173.125063661594	152.680047789732	169.925400206776	175.12001423749	176.7416242711	132.645390101326	150.909395305989	166.519782210373	142.613906586483	153.098347242087	160.052807985452	125.512639635412	129.026255502804	129.965485019352
ZC3H18	6	8	3	3	4	8	4	9	9	10	8	4	1	0	2	3	4.33744326434856	6.4054215477765	2.31863924546777	2.63241461706435	4.16994847133193	6.22648939511074	6.73301425794665	7.32397859455173	8.08443189139224	5.68326901741888	7.81446063487578	4.02890387479177	0.744431665048615	0	8.32427454856799	7.08902645560102
ZC3H4	10	15	6	8	4	8	6	12	8	10	6	7	10	2	1	2	7.2290721072476	12.0101654020809	4.63727849093555	7.01977231217161	4.16994847133193	6.22648939511074	10.09952138692	9.76530479273564	7.18616168123755	5.68326901741888	5.86084547615684	7.05058178088559	7.44431665048615	10.4593866362844	4.16213727428399	4.72601763706735
ZC3H6	20	16	16	20	15	15	3	21	12	27	14	11	16	3	8	17	14.4581442144952	12.810843095553	12.3660759758281	17.549430780429	15.6373067674947	11.6746676158326	5.04976069345999	17.0892833872874	10.7792425218563	15.344826347031	13.6753061110326	11.0794856556774	11.9109066407778	15.6890799544265	33.297098194272	40.1711499150725
ZC3H7A	24	39	25	25	14	21	8	21	16	31	16	13	19	4	9	13	17.3497730573942	31.2264300454104	19.3219937122314	21.9367884755363	14.5948196496618	16.3445346621657	13.4660285158933	17.0892833872874	14.3723233624751	17.6181339539985	15.6289212697516	13.0939375930732	14.1442016359237	20.9187732725687	37.4592354685559	30.7191146409378
ZC3H7B	9	7	7	8	9	12	5	9	10	10	10	9	5	0	0	0	6.50616489652284	5.60474385430444	5.4101582394248	7.01977231217161	9.38238406049685	9.33973409266611	8.41626782243331	7.32397859455173	8.98270210154694	5.68326901741888	9.76807579359473	9.06503371828148	3.72215832524307	0	0	0
ZC3H8	38	19	23	29	19	24	8	34	29	48	18	23	37	1	8	8	27.4704740075409	15.2128761759692	17.7762342152529	25.4466746316221	19.8072552388267	18.6794681853322	13.4660285158933	27.6683635794177	26.0498360944861	27.2796912836106	17.5825364284705	23.1661972800527	27.5439716067988	5.22969331814218	33.297098194272	18.9040705482694
ZC3HAV1	43	31	31	38	22	18	13	28	33	37	10	25	17	2	7	7	31.0850100611647	24.8210084976339	23.959272203167	33.3439184828151	22.9347165923256	14.0096011389992	21.8822963383266	22.7857111830498	29.6429169351049	21.0280953644498	9.76807579359473	25.1806492174486	12.6553383058265	10.4593866362844	29.134960919988	16.5410617297357
ZC3HAV1L	2	1	0	0	0	2	0	1	1	3	0	0	1	1	0	0	1.44581442144952	0.800677693472063	0	0	0	1.55662234877768	0	0.813775399394637	0.898270210154694	1.70498070522566	0	0	0.744431665048615	5.22969331814218	0	0
ZC3HC1	11	14	25	18	25	20	12	13	12	37	18	22	26	1	0	5	7.95197931797236	11.2094877086089	19.3219937122314	15.7944877023861	26.0621779458246	15.5662234877768	20.1990427738399	10.5790801921303	10.7792425218563	21.0280953644498	17.5825364284705	22.1589713113547	19.355223291264	5.22969331814218	0	11.8150440926684
ZC4H2	5	9	11	7	4	11	2	2	3	9	8	7	12	0	0	3	3.6145360536238	7.20609924124856	8.50167723338184	6.14230077315016	4.16994847133193	8.56142291827727	3.36650712897332	1.62755079878927	2.69481063046408	5.11494211567699	7.81446063487578	7.05058178088559	8.93317998058338	0	0	7.08902645560102
ZCCHC10	37	43	37	31	42	31	17	28	35	56	26	25	38	4	5	11	26.7475667968161	34.4291408192987	28.5965506941025	27.201617709665	43.7844589489853	24.1276464060541	28.6153105962733	22.7857111830498	31.4394573554143	31.8263064975457	25.3969970633463	25.1806492174486	28.2884032718474	20.9187732725687	20.81068637142	25.9930970038704
ZCCHC11	41	36	33	35	32	41	18	51	27	54	31	33	30	4	10	21	29.6391956397152	28.8243969649943	25.5050317001455	30.7115038657508	33.3595877706555	31.9107581499425	30.2985641607599	41.5025453691265	24.2532956741767	30.6896526940619	30.2810349601437	33.2384569670321	22.3329499514584	20.9187732725687	41.6213727428399	49.6231851892072
ZCCHC14	17	15	7	11	5	14	5	13	11	22	11	8	14	1	2	5	12.2894225823209	12.0101654020809	5.4101582394248	9.65218692923596	5.21243558916492	10.8963564414438	8.41626782243331	10.5790801921303	9.88097231170163	12.5031918383215	10.7448833729542	8.05780774958354	10.4220433106806	5.22969331814218	8.32427454856799	11.8150440926684
ZCCHC16	7	3	2	1	1	0	1	1	2	8	2	2	2	0	0	0	5.06035047507332	2.40203308041619	1.54575949697852	0.877471539021451	1.04248711783298	0	1.68325356448666	0.813775399394637	1.79654042030939	4.5466152139351	1.95361515871895	2.01445193739588	1.48886333009723	0	0	0
ZCCHC17	193	164	175	123	122	209	87	188	152	263	139	161	208	18	19	37	139.521091669879	131.311141729418	135.25395598562	107.928999299638	127.183428375624	162.667035447268	146.44306011034	152.989775086192	136.537071943513	149.469975158116	135.776253530967	162.163380960369	154.841786330112	94.1344797265592	79.0806082113959	87.4313262857459
ZCCHC2	4	4	3	2	2	3	2	3	4	9	4	3	4	0	0	1	2.89162884289904	3.20271077388825	2.31863924546777	1.7549430780429	2.08497423566597	2.33493352316653	3.36650712897332	2.44132619818391	3.59308084061878	5.11494211567699	3.90723031743789	3.02167790609383	2.97772666019446	0	0	2.36300881853367
ZCCHC24	31	45	30	33	23	37	21	30	28	43	19	24	36	3	5	8	22.4101235324676	36.0304962062428	23.1863924546777	28.9565607877079	23.9772037101586	28.7975134523872	35.3483248542199	24.4132619818391	25.1515658843314	24.4380567749012	18.55934400783	24.1734232487506	26.7995399417501	15.6890799544265	20.81068637142	18.9040705482694
ZCCHC3	5	11	2	5	8	4	5	6	1	10	4	7	2	1	5	5	3.6145360536238	8.80745462819269	1.54575949697852	4.38735769510726	8.33989694266387	3.11324469755537	8.41626782243331	4.88265239636782	0.898270210154694	5.68326901741888	3.90723031743789	7.05058178088559	1.48886333009723	5.22969331814218	20.81068637142	11.8150440926684
ZCCHC4	14	12	9	12	4	13	4	7	3	15	8	11	8	0	1	7	10.1207009501466	9.60813232166475	6.95591773640332	10.5296584682574	4.16994847133193	10.118045267055	6.73301425794665	5.69642779576246	2.69481063046408	8.52490352612832	7.81446063487578	11.0794856556774	5.95545332038892	0	4.16213727428399	16.5410617297357
ZCCHC6	55	73	35	51	39	58	30	59	44	85	39	42	29	7	15	21	39.7598965898618	58.4494716234606	27.050791197124	44.751048490094	40.6569975954863	45.1420481145529	50.4976069345999	48.0127485642836	39.5238892468065	48.3077866480604	38.0954955950195	42.3034906853136	21.5885182864098	36.6078532269952	62.4320591142599	49.6231851892072
ZCCHC7	86	67	50	61	52	64	37	59	67	109	50	53	64	11	12	19	62.1700201223294	53.6454054626282	38.6439874244629	53.5257638803085	54.2093301273151	49.8119151608859	62.2803818860065	48.0127485642836	60.1841040803645	61.9476322898658	48.8403789679737	53.3829763409909	47.6436265631114	57.526626499564	49.9456472914079	44.8971675521398
ZCCHC8	35	32	21	18	13	17	9	15	23	26	15	24	34	5	6	5	25.3017523753666	25.621686191106	16.2304747182744	15.7944877023861	13.5523325318288	13.2312899646103	15.14928208038	12.2066309909196	20.660214833558	14.7764994452891	14.6521136903921	24.1734232487506	25.3106766116529	26.1484665907109	24.972823645704	11.8150440926684
ZCCHC9	38	43	23	29	26	39	18	37	25	54	40	31	31	4	4	11	27.4704740075409	34.4291408192987	17.7762342152529	25.4466746316221	27.1046650636576	30.3541358011649	30.2985641607599	30.1096897776016	22.4567552538673	30.6896526940619	39.0723031743789	31.2240050296362	23.0773816165071	20.9187732725687	16.648549097136	25.9930970038704
ZCRB1	270	271	306	247	228	308	108	314	242	399	241	268	406	24	27	50	195.184946895685	216.983654930929	236.501203037713	216.735470138298	237.68706286592	239.719841711763	181.79138496456	255.525475409916	217.381390857436	226.762433795013	235.410626625633	269.936559611048	302.239256009738	125.512639635412	112.377706405668	118.150440926684
ZCWPW1	7	5	8	6	2	8	4	4	4	8	7	2	11	1	0	2	5.06035047507332	4.00338846736031	6.18303798791406	5.26482923412871	2.08497423566597	6.22648939511074	6.73301425794665	3.25510159757855	3.59308084061878	4.5466152139351	6.83765305551631	2.01445193739588	8.18874831553476	5.22969331814218	0	4.72601763706735
ZCWPW2	9	9	7	7	8	10	7	4	5	11	5	10	15	1	1	4	6.50616489652284	7.20609924124856	5.4101582394248	6.14230077315016	8.33989694266387	7.78311174388842	11.7827749514066	3.25510159757855	4.49135105077347	6.25159591916076	4.88403789679737	10.0722596869794	11.1664749757292	5.22969331814218	4.16213727428399	9.4520352741347
ZDBF2	11	14	10	12	5	10	9	18	5	8	13	10	6	3	3	6	7.95197931797236	11.2094877086089	7.72879748489258	10.5296584682574	5.21243558916492	7.78311174388842	15.14928208038	14.6479571891035	4.49135105077347	4.5466152139351	12.6984985316732	10.0722596869794	4.46658999029169	15.6890799544265	12.486411822852	14.178052911202
ZDHHC12	5	2	11	6	8	8	2	6	8	9	2	4	3	0	0	1	3.6145360536238	1.60135538694413	8.50167723338184	5.26482923412871	8.33989694266387	6.22648939511074	3.36650712897332	4.88265239636782	7.18616168123755	5.11494211567699	1.95361515871895	4.02890387479177	2.23329499514584	0	0	2.36300881853367
ZDHHC13	13	9	11	10	6	8	1	2	7	18	7	6	6	2	1	2	9.39779373942188	7.20609924124856	8.50167723338184	8.77471539021451	6.2549227069979	6.22648939511074	1.68325356448666	1.62755079878927	6.28789147108286	10.229884231354	6.83765305551631	6.04335581218765	4.46658999029169	10.4593866362844	4.16213727428399	4.72601763706735
ZDHHC14	2	5	5	1	6	3	4	2	2	3	4	5	5	0	3	1	1.44581442144952	4.00338846736031	3.86439874244629	0.877471539021451	6.2549227069979	2.33493352316653	6.73301425794665	1.62755079878927	1.79654042030939	1.70498070522566	3.90723031743789	5.03612984348971	3.72215832524307	0	12.486411822852	2.36300881853367
ZDHHC15	4	1	5	3	5	5	5	4	5	9	9	5	6	2	1	3	2.89162884289904	0.800677693472063	3.86439874244629	2.63241461706435	5.21243558916492	3.89155587194421	8.41626782243331	3.25510159757855	4.49135105077347	5.11494211567699	8.79126821423526	5.03612984348971	4.46658999029169	10.4593866362844	4.16213727428399	7.08902645560102
ZDHHC16	15	11	11	9	13	18	7	15	10	18	10	7	11	1	6	5	10.8436081608714	8.80745462819269	8.50167723338184	7.89724385119306	13.5523325318288	14.0096011389992	11.7827749514066	12.2066309909196	8.98270210154694	10.229884231354	9.76807579359473	7.05058178088559	8.18874831553476	5.22969331814218	24.972823645704	11.8150440926684
ZDHHC17	33	31	17	15	13	33	16	22	19	42	15	13	22	2	3	12	23.8559379539171	24.8210084976339	13.1389557243174	13.1620730853218	13.5523325318288	25.6842687548318	26.9320570317866	17.903058786682	17.0671339929392	23.8697298731593	14.6521136903921	13.0939375930732	16.3774966310695	10.4593866362844	12.486411822852	28.3561058224041
ZDHHC18	5	4	1	2	2	1	0	1	3	1	6	3	3	2	0	2	3.6145360536238	3.20271077388825	0.772879748489258	1.7549430780429	2.08497423566597	0.778311174388842	0	0.813775399394637	2.69481063046408	0.568326901741888	5.86084547615684	3.02167790609383	2.23329499514584	10.4593866362844	0	4.72601763706735
ZDHHC2	29	12	11	14	8	14	7	9	15	22	5	9	9	1	2	2	20.964309111018	9.60813232166475	8.50167723338184	12.2846015463003	8.33989694266387	10.8963564414438	11.7827749514066	7.32397859455173	13.4740531523204	12.5031918383215	4.88403789679737	9.06503371828148	6.69988498543753	5.22969331814218	8.32427454856799	4.72601763706735
ZDHHC20	29	26	23	29	16	32	12	28	30	39	25	21	17	1	6	4	20.964309111018	20.8176200302736	17.7762342152529	25.4466746316221	16.6797938853277	24.905957580443	20.1990427738399	22.7857111830498	26.9481063046408	22.1647491679336	24.4201894839868	21.1517453426568	12.6553383058265	5.22969331814218	24.972823645704	9.4520352741347
ZDHHC21	12	11	12	11	11	9	3	7	14	16	12	13	7	2	1	4	8.67488652869712	8.80745462819269	9.27455698187109	9.65218692923596	11.4673582961628	7.00480056949958	5.04976069345999	5.69642779576246	12.5757829421657	9.0932304278702	11.7216909523137	13.0939375930732	5.2110216553403	10.4593866362844	4.16213727428399	9.4520352741347
ZDHHC24	0	2	3	4	1	4	0	4	2	8	1	1	0	0	1	0	0	1.60135538694413	2.31863924546777	3.5098861560858	1.04248711783298	3.11324469755537	0	3.25510159757855	1.79654042030939	4.5466152139351	0.976807579359473	1.00722596869794	0	0	4.16213727428399	0
ZDHHC3	45	43	26	27	27	36	18	27	41	48	31	23	30	4	4	18	32.5308244826142	34.4291408192987	20.0948734607207	23.6917315535792	28.1471521814905	28.0192022779983	30.2985641607599	21.9719357836552	36.8290786163424	27.2796912836106	30.2810349601437	23.1661972800527	22.3329499514584	20.9187732725687	16.648549097136	42.5341587336061
ZDHHC4	77	57	72	75	57	77	27	80	45	95	66	78	80	4	7	11	55.6638552258065	45.6386285279076	55.6473418912266	65.8103654266088	59.42176571648	59.9299604279409	45.4478462411399	65.102031951571	40.4221594569612	53.9910556654793	64.4693002377252	78.5636255584395	59.5545332038892	20.9187732725687	29.134960919988	25.9930970038704
ZDHHC5	21	20	26	19	15	26	17	18	19	31	20	22	22	6	5	12	15.18105142522	16.0135538694413	20.0948734607207	16.6719592414076	15.6373067674947	20.2360905341099	28.6153105962733	14.6479571891035	17.0671339929392	17.6181339539985	19.5361515871895	22.1589713113547	16.3774966310695	31.3781599088531	20.81068637142	28.3561058224041
ZDHHC6	47	47	38	47	33	51	19	40	41	46	54	31	60	2	13	14	33.9766389040637	37.6318515931869	29.3694304425918	41.2411623340082	34.4020748884884	39.693869893831	31.9818177252466	32.5510159757855	36.8290786163424	26.1430374801268	52.7476092854115	31.2240050296362	44.6658999029169	10.4593866362844	54.1077845656919	33.0821234594714
ZDHHC7	11	6	10	7	8	7	4	4	13	9	6	3	2	2	2	2	7.95197931797236	4.80406616083238	7.72879748489258	6.14230077315016	8.33989694266387	5.4481782207219	6.73301425794665	3.25510159757855	11.677512732011	5.11494211567699	5.86084547615684	3.02167790609383	1.48886333009723	10.4593866362844	8.32427454856799	4.72601763706735
ZDHHC8	5	5	3	2	2	7	2	8	4	2	3	4	3	0	0	2	3.6145360536238	4.00338846736031	2.31863924546777	1.7549430780429	2.08497423566597	5.4481782207219	3.36650712897332	6.5102031951571	3.59308084061878	1.13665380348378	2.93042273807842	4.02890387479177	2.23329499514584	0	0	4.72601763706735
ZDHHC8P1	6	3	3	5	2	3	3	4	2	10	4	1	4	1	2	1	4.33744326434856	2.40203308041619	2.31863924546777	4.38735769510726	2.08497423566597	2.33493352316653	5.04976069345999	3.25510159757855	1.79654042030939	5.68326901741888	3.90723031743789	1.00722596869794	2.97772666019446	5.22969331814218	8.32427454856799	2.36300881853367
ZDHHC9	57	53	39	48	36	39	19	45	34	60	30	30	50	8	6	9	41.2057110113113	42.4359177540193	30.1423101910811	42.1186338730297	37.5295362419874	30.3541358011649	31.9818177252466	36.6198929727587	30.5411871452596	34.0996141045133	29.3042273807842	30.2167790609383	37.2215832524307	41.8375465451374	24.972823645704	21.2670793668031
ZEB1	114	83	120	115	77	113	64	87	73	136	70	99	101	42	29	59	82.4114220226226	66.4562485581812	92.7455698187109	100.909226987467	80.2715080731397	87.9491627059392	107.728228127146	70.7984597473334	65.5737253412926	77.2924586368967	68.3765305551631	99.7153709010963	75.1875981699101	219.647119361971	120.701980954236	139.417520293487
ZEB1-AS1	3	3	1	4	4	1	0	2	1	1	1	3	1	1	0	0	2.16872163217428	2.40203308041619	0.772879748489258	3.5098861560858	4.16994847133193	0.778311174388842	0	1.62755079878927	0.898270210154694	0.568326901741888	0.976807579359473	3.02167790609383	0.744431665048615	5.22969331814218	0	0
ZEB2	27	35	24	24	20	34	19	24	17	33	10	10	18	9	12	22	19.5184946895685	28.0237192715222	18.5491139637422	21.0593169365148	20.8497423566597	26.4625799292206	31.9818177252466	19.5306095854713	15.2705935726298	18.7547877574823	9.76807579359473	10.0722596869794	13.3997699708751	47.0672398632796	49.9456472914079	51.9861940077408
ZER1	6	8	5	4	1	4	4	5	7	4	5	2	5	4	3	5	4.33744326434856	6.4054215477765	3.86439874244629	3.5098861560858	1.04248711783298	3.11324469755537	6.73301425794665	4.06887699697319	6.28789147108286	2.27330760696755	4.88403789679737	2.01445193739588	3.72215832524307	20.9187732725687	12.486411822852	11.8150440926684
ZFAND1	68	55	62	61	61	84	25	47	51	69	55	54	83	7	13	18	49.1576903292837	44.0372731409634	47.918544406334	53.5257638803085	63.591714187812	65.3781386486628	42.0813391121666	38.2474437715479	45.8117807178894	39.2145562201903	53.724416864771	54.3902023096889	61.787828199035	36.6078532269952	54.1077845656919	42.5341587336061
ZFAND2A	49	41	49	50	49	51	17	46	47	74	40	40	78	13	13	25	35.4224533255132	32.8277854323546	37.8711076759736	43.8735769510726	51.0818687738162	39.693869893831	28.6153105962733	37.4336683721533	42.2186998772706	42.0561907288997	39.0723031743789	40.2890387479177	58.065669873792	67.9860131358483	54.1077845656919	59.0752204633419
ZFAND2B	8	5	9	7	3	14	2	8	13	12	7	6	6	2	0	1	5.78325768579808	4.00338846736031	6.95591773640332	6.14230077315016	3.12746135349895	10.8963564414438	3.36650712897332	6.5102031951571	11.677512732011	6.81992282090265	6.83765305551631	6.04335581218765	4.46658999029169	10.4593866362844	0	2.36300881853367
ZFAND3	12	9	11	13	7	10	6	11	4	18	8	14	9	1	3	1	8.67488652869712	7.20609924124856	8.50167723338184	11.4071300072789	7.29740982483088	7.78311174388842	10.09952138692	8.95152939334101	3.59308084061878	10.229884231354	7.81446063487578	14.1011635617712	6.69988498543753	5.22969331814218	12.486411822852	2.36300881853367
ZFAND5	80	65	57	71	48	52	31	56	44	82	48	46	56	16	26	42	57.8325768579808	52.0440500756841	44.0541456638877	62.300479270523	50.0393816559832	40.4721810682198	52.1808604990865	45.5714223660997	39.5238892468065	46.6028059428348	46.8867638092547	46.3323945601053	41.6881732427224	83.6750930902748	108.215569131384	99.2463703784143
ZFAND6	46	49	72	54	52	57	21	44	45	72	49	45	67	4	5	9	33.253731693339	39.2332069801311	55.6473418912266	47.3834631071584	54.2093301273151	44.363736940164	35.3483248542199	35.806117573364	40.4221594569612	40.9195369254159	47.8635713886142	45.3251685914074	49.8769215582572	20.9187732725687	20.81068637142	21.2670793668031
ZFAS1	1218	1058	1230	842	842	1238	448	1115	1208	1999	1124	919	1518	107	119	285	880.500982662758	847.116999693442	950.642090641787	738.831035856062	877.774153215372	963.549233893387	754.097596890025	907.35957032502	1085.11041386687	1136.08547658203	1097.93171920005	925.640665233409	1130.0472675438	559.577185041213	495.294335639795	673.457513282097
ZFAT	3	3	2	3	0	1	1	2	0	2	1	1	1	0	0	0	2.16872163217428	2.40203308041619	1.54575949697852	2.63241461706435	0	0.778311174388842	1.68325356448666	1.62755079878927	0	1.13665380348378	0.976807579359473	1.00722596869794	0.744431665048615	0	0	0
ZFC3H1	30	40	20	23	9	24	12	30	30	38	21	20	15	6	15	16	21.6872163217428	32.0271077388825	15.4575949697852	20.1818453974934	9.38238406049685	18.6794681853322	20.1990427738399	24.4132619818391	26.9481063046408	21.5964222661917	20.5129591665489	20.1445193739588	11.1664749757292	31.3781599088531	62.4320591142599	37.8081410965388
ZFHX2	0	1	0	1	1	1	0	0	3	3	0	0	2	0	1	1	0	0.800677693472063	0	0.877471539021451	1.04248711783298	0.778311174388842	0	0	2.69481063046408	1.70498070522566	0	0	1.48886333009723	0	4.16213727428399	2.36300881853367
ZFHX3	50	46	45	29	31	34	20	39	41	75	42	24	40	7	11	19	36.145360536238	36.8311738997149	34.7795886820166	25.4466746316221	32.3171006528225	26.4625799292206	33.6650712897332	31.7372405763908	36.8290786163424	42.6245176306416	41.0259183330979	24.1734232487506	29.7772666019446	36.6078532269952	45.7835100171239	44.8971675521398
ZFHX4	41	36	31	19	8	32	4	24	20	33	18	19	21	3	6	10	29.6391956397152	28.8243969649943	23.959272203167	16.6719592414076	8.33989694266387	24.905957580443	6.73301425794665	19.5306095854713	17.9654042030939	18.7547877574823	17.5825364284705	19.1372934052609	15.6330649660209	15.6890799544265	24.972823645704	23.6300881853367
ZFP1	4	3	6	4	4	9	7	1	1	2	2	2	1	1	1	0	2.89162884289904	2.40203308041619	4.63727849093555	3.5098861560858	4.16994847133193	7.00480056949958	11.7827749514066	0.813775399394637	0.898270210154694	1.13665380348378	1.95361515871895	2.01445193739588	0.744431665048615	5.22969331814218	4.16213727428399	0
ZFP112	11	4	5	8	4	3	3	5	6	13	5	2	5	1	2	3	7.95197931797236	3.20271077388825	3.86439874244629	7.01977231217161	4.16994847133193	2.33493352316653	5.04976069345999	4.06887699697319	5.38962126092816	7.38824972264454	4.88403789679737	2.01445193739588	3.72215832524307	5.22969331814218	8.32427454856799	7.08902645560102
