Gene	CTRL.A.4.1.1.A8	CTRL.A.4.3.1.A10	CTRL.A.5.1.1.B11	CTRL.A.5.2.1.B12	CTRL.A.5.2.1.H10	CTRL.A.5.2.1.H9	CTRL.A.5.3.1.C1	CTRL.A.6.1.1.C9	CTRL.A.6.2.1.C10	CTRL.A.6.3.1.C11	CTRL.A.7.1.1.E3	CTRL.A.7.2.1.E4	CTRL.A.8.1.1.F11	TRS+DOM.A.4.15.1.B9	TRS+DOM.A.4.16.1.B10	TRS+DOM.A.5.12.1.C8	CTRL.A.4.1.1.A8.Norm	CTRL.A.4.3.1.A10.Norm	CTRL.A.5.1.1.B11.Norm	CTRL.A.5.2.1.B12.Norm	CTRL.A.5.2.1.H10.Norm	CTRL.A.5.2.1.H9.Norm	CTRL.A.5.3.1.C1.Norm	CTRL.A.6.1.1.C9.Norm	CTRL.A.6.2.1.C10.Norm	CTRL.A.6.3.1.C11.Norm	CTRL.A.7.1.1.E3.Norm	CTRL.A.7.2.1.E4.Norm	CTRL.A.8.1.1.F11.Norm	TRS+DOM.A.4.15.1.B9.Norm	TRS+DOM.A.4.16.1.B10.Norm	TRS+DOM.A.5.12.1.C8.Norm
EDEM3	54	42	36	33	23	25	18	42	32	53	20	21	36	163	26	12	36.7778775991027	31.681395270072	26.0264545568005	26.2964098569848	21.8283575356046	18.0797708972076	27.7845727103924	31.7580036391289	26.3789710052222	27.9814551317934	17.8918875835433	19.3866268999578	24.9792581276612	23.1030431918242	18.4425479798096	20.9084097556203
EDF1	406	353	360	298	280	355	171	356	316	552	286	340	470	2186	330	139	276.515153800661	266.274584055606	260.264545568005	237.46454961762	265.736526520403	256.732746740348	263.953440748728	269.186887988807	260.492338676569	291.429494957547	255.85399244467	313.878721237411	326.118092222243	309.835904400783	234.078493589891	242.189079669269
EDIL3	7	2	2	0	0	3	1	1	3	4	1	3	4	12	1	3	4.76750265173554	1.50863787000343	1.44591414204447	0	0	2.16957250766492	1.54358737279958	0.756142943788783	2.47302853173958	2.11180793447498	0.894594379177167	2.76951812856539	2.77547312529569	1.70083753559442	0.709328768454214	5.22710243890508
EDN1	68	66	63	77	53	63	16	71	57	104	44	30	66	322	73	22	46.3128829025738	49.7850497101132	45.5462954744008	61.3582896662978	50.3001282342192	45.5610226609633	24.6973979647933	53.6861490090036	46.9875421030521	54.9070062963494	39.3621526837954	27.6951812856539	45.7953065673788	45.6391405384502	51.7810000971576	38.3320845519706
EDNRA	7	4	6	8	7	7	4	4	3	5	5	5	7	17	9	1	4.76750265173554	3.01727574000686	4.33774242613341	6.37488723805692	6.64341316301008	5.06233585121814	6.17434949119832	3.02457177515513	2.47302853173958	2.63975991809372	4.47297189588584	4.61586354760899	4.85707796926745	2.40951984209209	6.38395891608792	1.74236747963503
EDNRB	2	1	1	1	0	0	0	2	1	0	0	0	3	4	2	1	1.36214361478158	0.754318935001715	0.722957071022235	0.796860904757115	0	0	0	1.51228588757757	0.824342843913194	0	0	0	2.08160484397176	0.566945845198139	1.41865753690843	1.74236747963503
EEA1	134	102	119	93	61	100	57	130	110	173	82	98	84	630	138	57	91.263622190366	76.940531370175	86.031891451646	74.1080641424116	57.8926004205164	72.3190835888306	87.9844802495761	98.2985826925419	90.6777128304514	91.3356931660428	73.3567390925277	90.4709255331362	58.2849356312094	89.2939706187069	97.8873700466815	99.3149463391966
EED	19	19	13	11	13	16	10	22	18	28	20	21	12	132	20	9	12.940364340425	14.3320597650326	9.39844192328906	8.76546995232826	12.337767302733	11.5710533742129	15.4358737279958	16.6351447633532	14.8381711904375	14.7826555413248	17.8918875835433	19.3866268999578	8.32641937588706	18.7092128915386	14.1865753690843	15.6813073167152
EEF1A1	30663	27439	29236	22125	20269	30569	11359	26376	24813	38688	23389	21490	34484	149706	27846	11400	20883.7048300238	20697.7572575121	21136.3729284061	17630.5475177512	19236.4773430073	22107.2206622696	17533.6089676304	19944.026285373	20454.4189860181	20425.406342242	20923.6679345748	19838.9815276234	23927.3538131741	21218.7986753082	19751.968886376	19862.9892678393
EEF1B2	1291	1064	1145	891	1404	1248	481	1270	1133	1686	970	874	1331	6713	1146	421	879.263703341511	802.595346841825	827.785846320459	710.003066138589	1332.47886869517	902.542163188606	742.465526316598	960.301538611755	933.980442153649	890.127044381203	867.756547801852	806.852948122052	923.538682442139	951.476864703777	812.890768648529	733.536708926347
EEF1D	447	435	489	387	363	546	187	386	375	556	353	346	497	2548	409	154	304.439097903684	328.128736725746	353.526007729873	308.385170141003	344.508425453237	394.862196395015	288.650838713521	291.87117630247	309.128566467448	293.541302892022	315.79181584954	319.417757494542	344.852535817989	361.144503391215	290.115466297773	268.324591863794
EEF1E1	94	73	99	83	65	110	34	90	71	124	84	73	89	586	97	37	64.0207498947344	55.0652822551252	71.5727500312013	66.1394550948405	61.6888365136651	79.5509919477136	52.4819706751857	68.0528649409905	58.5283419178368	65.4660459687243	75.1459278508821	67.3916077950913	61.754277037829	83.0575663215274	68.8048905400587	64.467596746496
EEF1G	3358	2892	3577	2749	2581	3856	1443	3255	2665	4899	2895	2796	3912	19039	3459	1378	2287.03912921828	2181.49036002496	2586.01744304654	2190.57062717731	2449.52133910415	2788.62386318531	2227.39657894979	2461.24528203249	2196.87367902866	2586.43676774823	2589.8507277179	2581.19089582295	2714.41271653918	2698.52048668184	2453.56821008313	2400.98238693707
EEF2	435	423	409	317	288	378	180	355	324	483	326	322	432	1661	366	160	296.266236214994	319.076909505726	295.689442048094	252.604906808005	273.328998706701	273.36613596578	277.845727103924	268.430745045018	267.087081427875	255.000808087853	291.637767611757	297.261612466019	299.751097531934	235.424262218527	259.614329254242	278.778796741604
EEF2K	32	30	28	22	15	32	13	21	17	56	22	22	26	111	27	6	21.7942978365053	22.6295680500515	20.2427979886226	17.5309399046565	14.2358853493073	23.1421067484258	20.0666358463945	15.8790018195645	14.0138283465243	29.5653110826497	19.6810763418977	20.3097996094796	18.040575314422	15.7327472042484	19.1518767482638	10.4542048778102
EEFSEC	3	5	6	3	2	1	2	3	3	5	1	4	3	13	7	2	2.04321542217237	3.77159467500858	4.33774242613341	2.39058271427134	1.89811804657431	0.723190835888306	3.08717474559916	2.26842883136635	2.47302853173958	2.63975991809372	0.894594379177167	3.69269083808719	2.08160484397176	1.84257399689395	4.9653013791795	3.48473495927006
EEPD1	0	3	1	1	0	1	1	2	3	5	1	1	0	11	2	1	0	2.26295680500515	0.722957071022235	0.796860904757115	0	0.723190835888306	1.54358737279958	1.51228588757757	2.47302853173958	2.63975991809372	0.894594379177167	0.923172709521798	0	1.55910107429488	1.41865753690843	1.74236747963503
EFCAB11	11	4	19	16	6	18	6	13	12	23	12	7	21	73	15	6	7.4917898812987	3.01727574000686	13.7361843494225	12.7497744761138	5.69435413972293	13.0174350459895	9.26152423679748	9.82985826925418	9.89211412695833	12.1428956232311	10.735132550126	6.46220896665259	14.5712339078023	10.346761674866	10.6399315268132	10.4542048778102
EFCAB13	2	2	2	0	0	0	0	2	1	3	1	4	1	6	0	0	1.36214361478158	1.50863787000343	1.44591414204447	0	0	0	0	1.51228588757757	0.824342843913194	1.58385595085623	0.894594379177167	3.69269083808719	0.693868281323921	0.850418767797209	0	0
EFCAB14	65	58	39	46	41	27	36	48	29	71	39	40	27	160	42	15	44.2696674804014	43.7504982300995	28.1953257698672	36.6556016188273	38.9114199547734	19.5261525689843	55.5691454207849	36.2948613018616	23.9059424734826	37.4845908369308	34.8891807879095	36.9269083808719	18.7344435957459	22.6778338079256	29.791808275077	26.1355121945254
EFCAB2	10	17	16	19	4	14	6	20	16	23	13	8	17	93	11	3	6.81071807390791	12.8234218950292	11.5673131363558	15.1403571903852	3.79623609314862	10.1246717024363	9.26152423679748	15.1228588757757	13.1894855026111	12.1428956232311	11.6297269293032	7.38538167617439	11.7957607825067	13.1814909008567	7.80261645299635	5.22710243890508
EFCAB3	2	3	2	1	0	1	1	4	2	7	5	6	3	20	2	0	1.36214361478158	2.26295680500515	1.44591414204447	0.796860904757115	0	0.723190835888306	1.54358737279958	3.02457177515513	1.64868568782639	3.69566388533121	4.47297189588584	5.53903625713079	2.08160484397176	2.8347292259907	1.41865753690843	0
EFCAB4A	2	1	0	5	1	3	1	0	2	5	2	2	5	26	4	1	1.36214361478158	0.754318935001715	0	3.98430452378557	0.949059023287155	2.16957250766492	1.54358737279958	0	1.64868568782639	2.63975991809372	1.78918875835433	1.8463454190436	3.46934140661961	3.6851479937879	2.83731507381686	1.74236747963503
EFCAB7	14	11	17	16	14	14	6	16	12	11	2	13	27	83	8	8	9.53500530347108	8.29750828501887	12.290270207378	12.7497744761138	13.2868263260202	10.1246717024363	9.26152423679748	12.0982871006205	9.89211412695833	5.80747181980619	1.78918875835433	12.0012452237834	18.7344435957459	11.7641262878614	5.67463014763371	13.9389398370802
EFEMP1	2529	2370	2674	2379	2004	2775	1070	1914	1626	2669	1933	1881	2604	13656	2730	934	1722.43060089131	1787.73587595407	1933.18720791346	1895.73209241718	1901.91428266746	2006.85456959005	1651.63848889555	1447.25759441173	1340.38146420285	1409.10384427843	1729.25093494946	1736.4878666105	1806.83300456749	1935.55311550645	1936.46753788	1627.37122597912
EFEMP2	79	67	72	68	48	73	25	52	59	86	55	62	63	340	61	29	53.8046727838725	50.5393686451149	52.0529091136009	54.1865415234838	45.5548331177834	52.7929310198463	38.5896843199895	39.3194330770167	48.6362277908785	45.403870591212	49.2026908547442	57.2367079903515	43.713701723407	48.1903968418418	43.269054875707	50.5286569094158
EFHC1	24	21	21	30	14	32	9	28	41	48	19	16	40	129	28	6	16.345723377379	15.840697635036	15.1820984914669	23.9058271427134	13.2868263260202	23.1421067484258	13.8922863551962	21.1720024260859	33.798056600441	25.3416952136997	16.9972932043662	14.7707633523488	27.7547312529569	18.28400350764	19.861205516718	10.4542048778102
EFHD1	44	41	28	34	25	38	17	37	31	49	30	28	36	177	55	17	29.9671595251948	30.9270763350703	20.2427979886226	27.0932707617419	23.7264755821789	27.4812517637556	26.2409853375929	27.977288920185	25.554628161309	25.8696471973185	26.837831375315	25.8488358666103	24.9792581276612	25.0873536500177	39.0130822649818	29.6202471537955
EFHD2	3	2	3	3	1	0	3	1	1	0	3	0	2	6	1	1	2.04321542217237	1.50863787000343	2.16887121306671	2.39058271427134	0.949059023287155	0	4.63076211839874	0.756142943788783	0.824342843913194	0	2.6837831375315	0	1.38773656264784	0.850418767797209	0.709328768454214	1.74236747963503
EFNA1	1	0	2	0	0	1	0	2	0	2	3	3	2	11	4	0	0.681071807390791	0	1.44591414204447	0	0	0.723190835888306	0	1.51228588757757	0	1.05590396723749	2.6837831375315	2.76951812856539	1.38773656264784	1.55910107429488	2.83731507381686	0
EFNA3	2	0	1	0	1	1	0	2	1	4	1	0	0	3	1	0	1.36214361478158	0	0.722957071022235	0	0.949059023287155	0.723190835888306	0	1.51228588757757	0.824342843913194	2.11180793447498	0.894594379177167	0	0	0.425209383898604	0.709328768454214	0
EFNA4	6	4	8	3	2	5	4	6	6	7	4	5	6	17	5	3	4.08643084434475	3.01727574000686	5.78365656817788	2.39058271427134	1.89811804657431	3.61595417944153	6.17434949119832	4.5368576627327	4.94605706347917	3.69566388533121	3.57837751670867	4.61586354760899	4.16320968794353	2.40951984209209	3.54664384227107	5.22710243890508
EFNB1	10	4	4	6	3	3	4	5	12	12	0	4	10	24	4	4	6.81071807390791	3.01727574000686	2.89182828408894	4.78116542854269	2.84717706986146	2.16957250766492	6.17434949119832	3.78071471894392	9.89211412695833	6.33542380342493	0	3.69269083808719	6.93868281323921	3.40167507118884	2.83731507381686	6.96946991854011
EFNB2	19	11	9	11	8	9	5	16	5	11	11	10	5	35	21	5	12.940364340425	8.29750828501887	6.50661363920012	8.76546995232826	7.59247218629724	6.50871752299475	7.7179368639979	12.0982871006205	4.12171421956597	5.80747181980619	9.84053817094884	9.23172709521798	3.46934140661961	4.96077614548372	14.8959041375385	8.71183739817514
EFNB3	4	2	3	2	2	2	0	0	3	3	1	0	1	7	2	0	2.72428722956316	1.50863787000343	2.16887121306671	1.59372180951423	1.89811804657431	1.44638167177661	0	0	2.47302853173958	1.58385595085623	0.894594379177167	0	0.693868281323921	0.992155229096744	1.41865753690843	0
EFR3A	43	50	47	47	30	49	26	35	34	54	36	27	36	154	45	17	29.286087717804	37.7159467500858	33.9789823380451	37.4524625235844	28.4717706986146	35.436350958527	40.1332716927891	26.4650030326074	28.0276566930486	28.5094071154122	32.205397650378	24.9256631570886	24.9792581276612	21.8274150401284	31.9197945804396	29.6202471537955
EFR3B	11	5	3	6	2	3	1	9	7	3	4	5	4	31	8	2	7.4917898812987	3.77159467500858	2.16887121306671	4.78116542854269	1.89811804657431	2.16957250766492	1.54358737279958	6.80528649409905	5.77039990739236	1.58385595085623	3.57837751670867	4.61586354760899	2.77547312529569	4.39383030028558	5.67463014763371	3.48473495927006
EFTUD1	29	16	18	13	20	26	7	29	15	27	20	14	28	107	28	8	19.7510824143329	12.0691029600274	13.0132272784002	10.3591917618425	18.9811804657431	18.8029617330959	10.8051116095971	21.9281453698747	12.3651426586979	14.2547035577061	17.8918875835433	12.9244179333052	19.4283118770698	15.1658013590502	19.861205516718	13.9389398370802
EFTUD1P1	1	0	0	1	1	1	0	3	0	0	1	2	2	5	2	1	0.681071807390791	0	0	0.796860904757115	0.949059023287155	0.723190835888306	0	2.26842883136635	0	0	0.894594379177167	1.8463454190436	1.38773656264784	0.708682306497674	1.41865753690843	1.74236747963503
EFTUD2	32	36	31	43	22	42	17	18	26	42	28	22	38	179	27	10	21.7942978365053	27.1554816600618	22.4116692016893	34.2650189045559	20.8792985123174	30.3740151073088	26.2409853375929	13.6105729881981	21.4329139417431	22.1739833119873	25.0486426169607	20.3097996094796	26.366994690309	25.3708265726167	19.1518767482638	17.4236747963503
EGFEM1P	3	5	2	1	2	1	0	2	3	2	3	1	3	10	1	1	2.04321542217237	3.77159467500858	1.44591414204447	0.796860904757115	1.89811804657431	0.723190835888306	0	1.51228588757757	2.47302853173958	1.05590396723749	2.6837831375315	0.923172709521798	2.08160484397176	1.41736461299535	0.709328768454214	1.74236747963503
EGFL6	2	6	11	7	6	9	2	12	7	11	4	5	8	49	7	7	1.36214361478158	4.52591361001029	7.95252778124459	5.5780263332998	5.69435413972293	6.50871752299475	3.08717474559916	9.0737153254654	5.77039990739236	5.80747181980619	3.57837751670867	4.61586354760899	5.55094625059137	6.9450866036772	4.9653013791795	12.1965723574452
EGFL7	10	1	5	5	8	8	3	11	4	10	11	8	8	49	6	3	6.81071807390791	0.754318935001715	3.61478535511118	3.98430452378557	7.59247218629724	5.78552668710645	4.63076211839874	8.31757238167662	3.29737137565278	5.27951983618744	9.84053817094884	7.38538167617439	5.55094625059137	6.9450866036772	4.25597261072528	5.22710243890508
EGFLAM	9	6	9	4	5	6	1	6	3	6	7	11	7	43	2	5	6.12964626651712	4.52591361001029	6.50661363920012	3.18744361902846	4.74529511643577	4.33914501532983	1.54358737279958	4.5368576627327	2.47302853173958	3.16771190171247	6.26216065424017	10.1548998047398	4.85707796926745	6.09466783588	1.41865753690843	8.71183739817514
EGFLAM-AS4	7	0	0	1	0	3	1	2	0	3	1	1	2	10	2	1	4.76750265173554	0	0	0.796860904757115	0	2.16957250766492	1.54358737279958	1.51228588757757	0	1.58385595085623	0.894594379177167	0.923172709521798	1.38773656264784	1.41736461299535	1.41865753690843	1.74236747963503
EGFR	19	11	15	16	9	16	4	13	14	29	5	12	10	47	14	7	12.940364340425	8.29750828501887	10.8443560653335	12.7497744761138	8.54153120958439	11.5710533742129	6.17434949119832	9.82985826925418	11.5407998147847	15.3106075249436	4.47297189588584	11.0780725142616	6.93868281323921	6.66161368107814	9.93060275835899	12.1965723574452
EGLN1	41	45	32	17	25	31	22	38	27	47	29	23	29	114	34	17	27.9239441030224	33.9443520750772	23.1346262727115	13.5466353808709	23.7264755821789	22.4189159125375	33.9589222015908	28.7334318639738	22.2572567856562	24.813743230081	25.9432369961379	21.2329723190014	20.1221801583937	16.157956588147	24.1171781274433	29.6202471537955
EGLN3	33	14	12	13	7	8	6	20	14	32	16	13	17	74	19	5	22.4753696438961	10.560465090024	8.67548485226682	10.3591917618425	6.64341316301008	5.78552668710645	9.26152423679748	15.1228588757757	11.5407998147847	16.8944634757998	14.3135100668347	12.0012452237834	11.7957607825067	10.4884981361656	13.4772466006301	8.71183739817514
EGR1	14	22	15	13	9	16	7	8	10	11	11	7	10	46	10	5	9.53500530347108	16.5950165700377	10.8443560653335	10.3591917618425	8.54153120958439	11.5710533742129	10.8051116095971	6.04914355031027	8.24342843913194	5.80747181980619	9.84053817094884	6.46220896665259	6.93868281323921	6.5198772197786	7.09328768454214	8.71183739817514
EGR2	23	27	17	12	14	20	6	12	14	18	18	15	14	72	19	5	15.6646515699882	20.3666112450463	12.290270207378	9.56233085708537	13.2868263260202	14.4638167177661	9.26152423679748	9.0737153254654	11.5407998147847	9.5031357051374	16.102698825189	13.847590642827	9.7141559385349	10.2050252135665	13.4772466006301	8.71183739817514
EHBP1	56	45	57	40	42	53	21	46	38	68	42	38	48	274	52	21	38.1400212138843	33.9443520750772	41.2085530482674	31.8744361902846	39.8604789780605	38.3291143020802	32.4153348287912	34.782575414284	31.3250280687014	35.9007348860746	37.572963925441	35.0805629618283	33.3056775035482	38.8357903960725	36.8850959596191	36.5897170723356
EHBP1L1	1	5	6	1	2	1	0	7	2	4	3	2	4	21	6	0	0.681071807390791	3.77159467500858	4.33774242613341	0.796860904757115	1.89811804657431	0.723190835888306	0	5.29300060652148	1.64868568782639	2.11180793447498	2.6837831375315	1.8463454190436	2.77547312529569	2.97646568729023	4.25597261072528	0
EHD1	4	11	10	7	8	15	6	9	7	8	11	12	8	44	14	6	2.72428722956316	8.29750828501887	7.22957071022235	5.5780263332998	7.59247218629724	10.8478625383246	9.26152423679748	6.80528649409905	5.77039990739236	4.22361586894995	9.84053817094884	11.0780725142616	5.55094625059137	6.23640429717953	9.93060275835899	10.4542048778102
EHD2	114	108	91	100	78	88	56	117	72	131	71	58	78	323	99	35	77.6421860425502	81.4664449801853	65.7890934630234	79.6860904757115	74.0266038163981	63.6407935581709	86.4408928767765	88.4687244232877	59.35268476175	69.1617098540555	63.5162009215789	53.5440171522643	54.1217259432659	45.7808769997497	70.2235480769672	60.982861787226
EHD3	14	9	10	9	7	8	7	12	4	11	6	8	8	39	11	3	9.53500530347108	6.78887041501544	7.22957071022235	7.17174814281403	6.64341316301008	5.78552668710645	10.8051116095971	9.0737153254654	3.29737137565278	5.80747181980619	5.367566275063	7.38538167617439	5.55094625059137	5.52772199068186	7.80261645299635	5.22710243890508
EHD4	6	3	5	2	4	6	1	4	7	4	9	6	7	6	5	3	4.08643084434475	2.26295680500515	3.61478535511118	1.59372180951423	3.79623609314862	4.33914501532983	1.54358737279958	3.02457177515513	5.77039990739236	2.11180793447498	8.05134941259451	5.53903625713079	4.85707796926745	0.850418767797209	3.54664384227107	5.22710243890508
EHHADH	7	10	11	5	7	6	3	7	4	11	5	6	12	27	5	1	4.76750265173554	7.54318935001715	7.95252778124459	3.98430452378557	6.64341316301008	4.33914501532983	4.63076211839874	5.29300060652148	3.29737137565278	5.80747181980619	4.47297189588584	5.53903625713079	8.32641937588706	3.82688445508744	3.54664384227107	1.74236747963503
EHHADH-AS1	2	1	0	1	1	1	0	0	2	2	1	1	0	4	1	0	1.36214361478158	0.754318935001715	0	0.796860904757115	0.949059023287155	0.723190835888306	0	0	1.64868568782639	1.05590396723749	0.894594379177167	0.923172709521798	0	0.566945845198139	0.709328768454214	0
EHMT1	20	16	17	26	15	27	6	18	22	32	26	19	19	113	24	9	13.6214361478158	12.0691029600274	12.290270207378	20.718383523685	14.2358853493073	19.5261525689843	9.26152423679748	13.6105729881981	18.1355425660903	16.8944634757998	23.2594538586064	17.5402814809142	13.1834973451545	16.0162201268474	17.0238904429011	15.6813073167152
EHMT2	13	9	9	9	5	13	1	10	5	11	8	7	9	41	3	1	8.85393349608029	6.78887041501544	6.50661363920012	7.17174814281403	4.74529511643577	9.40148086654797	1.54358737279958	7.56142943788783	4.12171421956597	5.80747181980619	7.15675503341734	6.46220896665259	6.24481453191529	5.81119491328093	2.12798630536264	1.74236747963503
EI24	78	66	61	57	46	55	23	51	61	71	44	47	68	308	73	28	53.1236009764817	49.7850497101132	44.1003813323563	45.4210715711555	43.6567150712091	39.7754959738568	35.5025095743903	38.563290133228	50.2849134787049	37.4845908369308	39.3621526837954	43.3891173475245	47.1830431300266	43.6548300802567	51.7810000971576	48.7862894297808
EID1	214	205	200	172	155	189	89	195	163	311	170	149	222	1086	216	87	145.749366781629	154.635381675352	144.591414204447	137.060075618224	147.104148609509	136.68306798289	137.379276179163	147.447874038813	134.367883557851	164.193066905429	152.081044460118	137.552733718748	154.038758453911	153.925796971295	153.21501398611	151.585970728247
