Gene	CTRL.A.4.1.1.A8	CTRL.A.4.3.1.A10	CTRL.A.5.1.1.B11	CTRL.A.5.2.1.B12	CTRL.A.5.2.1.H10	CTRL.A.5.2.1.H9	CTRL.A.5.3.1.C1	CTRL.A.6.1.1.C9	CTRL.A.6.2.1.C10	CTRL.A.6.3.1.C11	CTRL.A.7.1.1.E3	CTRL.A.7.2.1.E4	CTRL.A.8.1.1.F11	SUN+DOM.A.6.22.1.D12	SUN+DOM.A.6.23.1.E1	SUN+DOM.A.6.24.1.E2	CTRL.A.4.1.1.A8.Norm	CTRL.A.4.3.1.A10.Norm	CTRL.A.5.1.1.B11.Norm	CTRL.A.5.2.1.B12.Norm	CTRL.A.5.2.1.H10.Norm	CTRL.A.5.2.1.H9.Norm	CTRL.A.5.3.1.C1.Norm	CTRL.A.6.1.1.C9.Norm	CTRL.A.6.2.1.C10.Norm	CTRL.A.6.3.1.C11.Norm	CTRL.A.7.1.1.E3.Norm	CTRL.A.7.2.1.E4.Norm	CTRL.A.8.1.1.F11.Norm	SUN+DOM.A.6.22.1.D12.Norm	SUN+DOM.A.6.23.1.E1.Norm	SUN+DOM.A.6.24.1.E2.Norm
ABLIM1	120	92	96	109	60	98	47	105	74	165	68	58	105	113	84	95	81.5260410527933	69.2617004503233	69.2191956111527	86.5898933999329	56.7729582975418	70.7217255465462	72.1806969068234	79.1837185394695	60.8153998045892	86.8758149889144	60.6753718579118	53.3825469367147	72.7407216025807	79.2704533075022	90.6318109610498	88.2104244644479
ABLIM3	12	15	16	13	6	15	5	19	17	28	10	12	19	24	12	13	8.15260410527933	11.2926685516831	11.5365326018588	10.3272349926525	5.67729582975418	10.8247539101856	7.67879754327909	14.3284824023802	13.9711053605137	14.7425625435733	8.92284880263409	11.0446648834582	13.1626067661813	16.8362024723899	12.9474015658643	12.0709001898718
ABR	9	11	13	10	7	14	8	6	8	9	9	3	10	2	5	5	6.1144530789595	8.28129027123431	9.37343273901026	7.94402691742503	6.62351180137988	10.1031036495066	12.2860760692465	4.52478391654111	6.57463781671234	4.73868081757715	8.03056392237068	2.76116622086456	6.92768777167435	1.40301687269915	5.39475065244344	4.64265391918147
ABRACL	59	44	61	51	43	61	20	41	62	67	45	43	56	54	39	55	40.0836368509567	33.1251610849372	43.9830305445866	40.5145372788677	40.687286779905	44.0206659014216	30.7151901731163	30.9193567630309	50.9534430795207	35.2768460864077	40.1528196118534	39.576715832392	38.7950515213764	37.8814555628772	42.0790550890589	51.0691931109962
ABT1	11	20	24	14	20	12	6	12	17	29	25	20	17	17	12	16	7.47322042983939	15.0568914022442	17.3047989027882	11.121637684395	18.9243194325139	8.65980312814852	9.2145570519349	9.04956783308223	13.9711053605137	15.2690826344153	22.3071220065852	18.4077748057637	11.7770692118464	11.9256434179428	12.9474015658643	14.8564925413807
ABTB1	0	2	1	0	0	1	0	1	1	2	0	0	2	3	0	0	0	1.50568914022442	0.721033287616174	0	0	0.721650260679043	0	0.754130652756852	0.821829727089043	1.05304018168381	0	0	1.38553755433487	2.10452530904873	0	0
ABTB2	2	2	4	2	1	0	1	3	3	5	1	3	2	4	1	0	1.35876735087989	1.50568914022442	2.8841331504647	1.58880538348501	0.946215971625697	0	1.53575950865582	2.26239195827056	2.46548918126713	2.63260045420953	0.892284880263409	2.76116622086456	1.38553755433487	2.80603374539831	1.07895013048869	0
ACAA1	7	10	1	9	10	10	3	11	9	13	13	4	18	12	7	9	4.75568572807961	7.5284457011221	0.721033287616174	7.14962422568253	9.46215971625697	7.21650260679043	4.60727852596745	8.29543718032538	7.39646754380139	6.84476118094477	11.5997034434243	3.68155496115274	12.4698379890138	8.41810123619493	7.55265091342082	8.35677705452664
ACAA2	80	74	86	86	61	104	40	77	84	118	73	73	110	102	63	82	54.3506940351956	55.7104981883035	62.008862734991	68.3186314898553	57.7191742691675	75.0516271106205	61.4303803462327	58.0680602622776	69.0336970754796	62.1293707193448	65.1367962592288	67.1883780410375	76.2045654884179	71.5538605076569	67.9738582207874	76.1395242745761
ACACA	6	13	8	6	7	11	7	14	9	15	13	5	7	14	2	1	4.07630205263967	9.78697941145873	5.76826630092939	4.76641615045502	6.62351180137988	7.93815286746948	10.7503165605907	10.5578291385959	7.39646754380139	7.89780136262858	11.5997034434243	4.60194370144093	4.84938144017205	9.82111810889408	2.15790026097738	0.928530783836294
ACACB	4	3	1	1	2	1	2	2	2	0	0	3	2	2	1	1	2.71753470175978	2.25853371033663	0.721033287616174	0.794402691742503	1.89243194325139	0.721650260679043	3.07151901731163	1.5082613055137	1.64365945417809	0	0	2.76116622086456	1.38553755433487	1.40301687269915	1.07895013048869	0.928530783836294
ACAD10	3	6	2	1	2	4	1	4	5	7	1	2	4	4	2	9	2.03815102631983	4.51706742067326	1.44206657523235	0.794402691742503	1.89243194325139	2.88660104271617	1.53575950865582	3.01652261102741	4.10914863544521	3.68564063589334	0.892284880263409	1.84077748057637	2.77107510866974	2.80603374539831	2.15790026097738	8.35677705452664
ACAD8	9	8	6	10	3	9	4	3	7	15	7	9	6	7	8	5	6.1144530789595	6.02275656089768	4.32619972569704	7.94402691742503	2.83864791487709	6.49485234611139	6.14303803462327	2.26239195827056	5.7528080896233	7.89780136262858	6.24599416184386	8.28349866259367	4.15661266300461	4.91055905444704	8.63160104390951	4.64265391918147
ACAD9	17	11	12	11	4	7	4	5	7	13	2	4	11	7	5	4	11.5495224824791	8.28129027123431	8.65239945139409	8.73842960916754	3.78486388650279	5.0515518247533	6.14303803462327	3.77065326378426	5.7528080896233	6.84476118094477	1.78456976052682	3.68155496115274	7.62045654884179	4.91055905444704	5.39475065244344	3.71412313534517
ACADL	1	1	7	3	1	0	0	2	1	1	0	1	3	4	1	2	0.679383675439944	0.75284457011221	5.04723301331322	2.38320807522751	0.946215971625697	0	0	1.5082613055137	0.821829727089043	0.526520090841905	0	0.920388740288185	2.07830633150231	2.80603374539831	1.07895013048869	1.85706156767259
ACADM	77	69	62	74	59	73	27	75	57	91	54	54	85	76	60	66	52.3125430088757	51.9462753377425	44.7040638322028	58.7857991889453	55.8267423259162	52.6804690295702	41.4655067337071	56.5597989567639	46.8442944440755	47.9133282666134	48.1833835342241	49.700991975562	58.885346059232	53.3146411625679	64.7370078293213	61.2830317331954
ACADSB	9	7	7	6	5	7	4	10	3	6	5	5	4	13	9	5	6.1144530789595	5.26991199078547	5.04723301331322	4.76641615045502	4.73107985812849	5.0515518247533	6.14303803462327	7.54130652756852	2.46548918126713	3.15912054505143	4.46142440131704	4.60194370144093	2.77107510866974	9.1196096725445	9.7105511743982	4.64265391918147
ACADVL	37	35	24	29	29	31	20	34	30	50	30	25	46	46	27	19	25.1371959912779	26.3495599539273	17.3047989027882	23.0376780605326	27.4402631771452	22.3711580810503	30.7151901731163	25.640442193733	24.6548918126713	26.3260045420953	26.7685464079023	23.0097185072046	31.867363749702	32.2693880720806	29.1316535231946	17.6420848928896
ACAP1	6	3	2	2	2	5	1	3	4	6	4	3	7	5	3	2	4.07630205263967	2.25853371033663	1.44206657523235	1.58880538348501	1.89243194325139	3.60825130339522	1.53575950865582	2.26239195827056	3.28731890835617	3.15912054505143	3.56913952105364	2.76116622086456	4.84938144017205	3.50754218174789	3.23685039146607	1.85706156767259
ACAP2	59	70	59	38	46	58	21	71	59	99	51	46	73	63	47	52	40.0836368509567	52.6991199078547	42.5409639693543	30.1873022862151	43.5259346947821	41.8557151193845	32.2509496817722	53.5432763457365	48.4879538982535	52.1254889933486	45.5065288934339	42.3378820532565	50.5721207332228	44.1950314900234	50.7106561329684	48.2836007594873
ACAT1	100	93	116	101	87	133	57	97	80	137	82	70	124	116	69	82	67.9383675439945	70.0145450204355	83.6398613634762	80.2346718659929	82.3207895314357	95.9794846703127	87.5382919933816	73.1506733174147	65.7463781671234	72.133252445341	73.1673601815995	64.427211820173	85.903328368762	81.374978616551	74.4475590037195	76.1395242745761
ACAT2	5	2	7	3	1	5	3	4	4	6	4	5	3	5	5	7	3.39691837719972	1.50568914022442	5.04723301331322	2.38320807522751	0.946215971625697	3.60825130339522	4.60727852596745	3.01652261102741	3.28731890835617	3.15912054505143	3.56913952105364	4.60194370144093	2.07830633150231	3.50754218174789	5.39475065244344	6.49971548685406
ACBD3	67	69	31	42	23	48	27	53	50	72	37	31	30	60	30	30	45.5187062544763	51.9462753377425	22.3520319161014	33.3649130531851	21.762967347391	34.6392125125941	41.4655067337071	39.9689245961132	41.0914863544522	37.9094465406172	33.0145405697461	28.5320509489337	20.7830633150231	42.0905061809746	32.3685039146607	27.8559235150888
ACBD4	1	1	0	2	0	3	1	2	1	1	4	4	3	0	0	1	0.679383675439944	0.75284457011221	0	1.58880538348501	0	2.16495078203713	1.53575950865582	1.5082613055137	0.821829727089043	0.526520090841905	3.56913952105364	3.68155496115274	2.07830633150231	0	0	0.928530783836294
ACBD5	45	36	29	20	22	18	12	39	25	51	21	24	39	36	17	16	30.5722653947975	27.1024045240396	20.9099653408691	15.8880538348501	20.8167513757653	12.9897046922228	18.4291141038698	29.4110954575172	20.5457431772261	26.8525246329372	18.7379824855316	22.0893297669164	27.01798230953	25.2543037085848	18.3421522183077	14.8564925413807
ACBD6	42	21	36	24	25	30	18	22	21	26	30	14	36	27	22	18	28.5341143684777	15.8097359723564	25.9571983541823	19.0656646018201	23.6553992906424	21.6495078203713	27.6436711558047	16.5908743606508	17.2584242688699	13.6895223618895	26.7685464079023	12.8854423640346	24.9396759780277	18.9407277814386	23.7369028707511	16.7135541090533
ACBD7	6	9	6	8	5	9	4	10	6	16	6	5	6	8	4	3	4.07630205263967	6.77560113100989	4.32619972569704	6.35522153394003	4.73107985812849	6.49485234611139	6.14303803462327	7.54130652756852	4.93097836253426	8.42432145347048	5.35370928158045	4.60194370144093	4.15661266300461	5.61206749079662	4.31580052195475	2.78559235150888
ACCS	2	1	1	0	1	3	0	1	0	2	0	0	2	1	0	0	1.35876735087989	0.75284457011221	0.721033287616174	0	0.946215971625697	2.16495078203713	0	0.754130652756852	0	1.05304018168381	0	0	1.38553755433487	0.701508436349577	0	0
ACD	4	5	5	4	2	2	1	1	3	4	5	3	4	3	2	2	2.71753470175978	3.76422285056105	3.60516643808087	3.17761076697001	1.89243194325139	1.44330052135809	1.53575950865582	0.754130652756852	2.46548918126713	2.10608036336762	4.46142440131704	2.76116622086456	2.77107510866974	2.10452530904873	2.15790026097738	1.85706156767259
ACER3	6	4	4	5	4	4	0	2	6	7	6	2	1	3	1	2	4.07630205263967	3.01137828044884	2.8841331504647	3.97201345871252	3.78486388650279	2.88660104271617	0	1.5082613055137	4.93097836253426	3.68564063589334	5.35370928158045	1.84077748057637	0.692768777167435	2.10452530904873	1.07895013048869	1.85706156767259
ACIN1	94	86	88	77	57	83	38	84	79	145	65	99	80	60	57	94	63.8620654913548	64.74463302965	63.4509293102233	61.1690072641728	53.9343103826648	59.8969716363606	58.3588613289211	63.3469748315756	64.9245484400344	76.3454131720763	57.9985172171216	91.1184852885304	55.4215021733948	42.0905061809746	61.5001574378553	87.2818936806116
ACLY	50	63	45	47	36	45	26	47	38	86	53	43	53	58	30	36	33.9691837719972	47.4292079170692	32.4464979427278	37.3369265118977	34.0637749785251	32.4742617305569	39.9297472250513	35.4441406795721	31.2295296293836	45.2807278124039	47.2910986539607	39.576715832392	36.7167451898741	40.6874893082755	32.3685039146607	33.4271082181066
ACN9	41	47	57	73	48	69	22	39	53	62	36	49	65	56	30	52	27.8547306930377	35.3836947952739	41.0988973941219	57.9913964972028	45.4183666380335	49.793867986854	33.786709190428	29.4110954575172	43.5569755357193	32.6442456321981	32.1222556894827	45.0990482741211	45.0299705158833	39.2844724355763	32.3685039146607	48.2836007594873
ACO1	29	23	33	17	9	27	12	20	27	36	17	20	28	18	17	18	19.7021265877584	17.3154251125808	23.7940984913337	13.5048457596226	8.51594374463128	19.4845570383342	18.4291141038698	15.082613055137	22.1894026314042	18.9547232703086	15.168842964478	18.4077748057637	19.3975257606882	12.6271518542924	18.3421522183077	16.7135541090533
ACO2	7	6	8	6	6	4	3	5	4	11	8	6	12	6	8	0	4.75568572807961	4.51706742067326	5.76826630092939	4.76641615045502	5.67729582975418	2.88660104271617	4.60727852596745	3.77065326378426	3.28731890835617	5.79172099926096	7.13827904210727	5.52233244172911	8.31322532600922	4.20905061809746	8.63160104390951	0
ACOT13	139	116	132	142	116	158	57	116	125	178	116	102	179	133	90	87	94.4343308861523	87.3299701330163	95.176393965335	112.805182227435	109.761052708581	114.020741187289	87.5382919933816	87.4791557197949	102.72871588613	93.7205761698591	103.505046110555	93.8796515093949	124.005611112971	93.3006220344938	97.105511743982	80.7821781937575
ACOT2	10	2	4	4	5	6	1	1	1	4	5	7	6	1	2	2	6.79383675439944	1.50568914022442	2.8841331504647	3.17761076697001	4.73107985812849	4.32990156407426	1.53575950865582	0.754130652756852	0.821829727089043	2.10608036336762	4.46142440131704	6.4427211820173	4.15661266300461	0.701508436349577	2.15790026097738	1.85706156767259
ACOT7	5	9	6	5	8	6	9	12	12	12	8	9	6	13	6	6	3.39691837719972	6.77560113100989	4.32619972569704	3.97201345871252	7.56972777300558	4.32990156407426	13.8218355779024	9.04956783308223	9.86195672506852	6.31824109010286	7.13827904210727	8.28349866259367	4.15661266300461	9.1196096725445	6.47370078293213	5.57118470301776
ACOT8	9	8	9	14	10	8	3	9	8	14	8	7	11	12	11	6	6.1144530789595	6.02275656089768	6.48929958854557	11.121637684395	9.46215971625697	5.77320208543235	4.60727852596745	6.78717587481167	6.57463781671234	7.37128127178667	7.13827904210727	6.4427211820173	7.62045654884179	8.41810123619493	11.8684514353756	5.57118470301776
ACOT9	86	60	70	65	67	59	32	56	73	111	62	57	79	75	65	57	58.4269960878352	45.1706742067326	50.4723301331322	51.6361749632627	63.3964700989217	42.5773653800635	49.1443042769862	42.2313165543837	59.9935700775001	58.4437300834515	55.3216625763313	52.4621581964266	54.7287333962274	52.6131327262183	70.1317584817648	52.9262546786687
ACOX1	57	64	50	38	24	44	22	46	36	60	42	36	41	53	41	26	38.7248695000768	48.1820524871814	36.0516643808087	30.1873022862151	22.7091833190167	31.7526114698779	33.786709190428	34.6900100268152	29.5858701752055	31.5912054505143	37.4759649710632	33.1339946503747	28.4035198638648	37.1799471265276	44.2369553500362	24.1418003797436
ACOX2	6	7	11	18	11	17	5	9	6	14	9	10	14	16	4	5	4.07630205263967	5.26991199078547	7.93136616377792	14.2992484513651	10.4083756878827	12.2680544315437	7.67879754327909	6.78717587481167	4.93097836253426	7.37128127178667	8.03056392237068	9.20388740288185	9.69876288034409	11.2241349815932	4.31580052195475	4.64265391918147
ACOX3	9	13	8	11	11	15	7	12	14	16	6	12	4	2	6	7	6.1144530789595	9.78697941145873	5.76826630092939	8.73842960916754	10.4083756878827	10.8247539101856	10.7503165605907	9.04956783308223	11.5056161792466	8.42432145347048	5.35370928158045	11.0446648834582	2.77107510866974	1.40301687269915	6.47370078293213	6.49971548685406
ACP1	459	355	425	376	342	486	150	376	362	624	322	316	483	462	265	350	311.837107026935	267.259822389834	306.439147236874	298.695412095181	323.605862295989	350.722026690015	230.363926298373	283.553125436577	297.502361206234	328.548536685349	287.315731444818	290.842841931067	334.607319371871	324.096897593505	285.921784579502	324.985774342703
ACP2	7	3	5	6	4	2	4	11	12	8	9	6	11	15	7	10	4.75568572807961	2.25853371033663	3.60516643808087	4.76641615045502	3.78486388650279	1.44330052135809	6.14303803462327	8.29543718032538	9.86195672506852	4.21216072673524	8.03056392237068	5.52233244172911	7.62045654884179	10.5226265452437	7.55265091342082	9.28530783836294
ACP6	3	1	3	3	1	1	1	0	0	3	3	1	3	2	3	1	2.03815102631983	0.75284457011221	2.16309986284852	2.38320807522751	0.946215971625697	0.721650260679043	1.53575950865582	0	0	1.57956027252572	2.67685464079023	0.920388740288185	2.07830633150231	1.40301687269915	3.23685039146607	0.928530783836294
ACPL2	4	9	4	8	7	10	2	6	3	8	4	6	7	8	2	4	2.71753470175978	6.77560113100989	2.8841331504647	6.35522153394003	6.62351180137988	7.21650260679043	3.07151901731163	4.52478391654111	2.46548918126713	4.21216072673524	3.56913952105364	5.52233244172911	4.84938144017205	5.61206749079662	2.15790026097738	3.71412313534517
ACRC	2	2	3	0	1	4	0	3	1	2	1	0	0	1	1	1	1.35876735087989	1.50568914022442	2.16309986284852	0	0.946215971625697	2.88660104271617	0	2.26239195827056	0.821829727089043	1.05304018168381	0.892284880263409	0	0	0.701508436349577	1.07895013048869	0.928530783836294
ACSF2	5	8	4	6	4	13	5	14	2	7	17	7	9	12	0	2	3.39691837719972	6.02275656089768	2.8841331504647	4.76641615045502	3.78486388650279	9.38145338882756	7.67879754327909	10.5578291385959	1.64365945417809	3.68564063589334	15.168842964478	6.4427211820173	6.23491899450692	8.41810123619493	0	1.85706156767259
ACSF3	0	0	2	3	2	2	0	0	1	4	0	2	0	0	2	3	0	0	1.44206657523235	2.38320807522751	1.89243194325139	1.44330052135809	0	0	0.821829727089043	2.10608036336762	0	1.84077748057637	0	0	2.15790026097738	2.78559235150888
ACSL1	36	30	29	45	32	44	19	28	27	48	20	30	41	45	19	35	24.457812315838	22.5853371033663	20.9099653408691	35.7481211284127	30.2789110920223	31.7526114698779	29.1794306644605	21.1156582771919	22.1894026314042	25.2729643604115	17.8456976052682	27.6116622086456	28.4035198638648	31.567879635731	20.5000524792851	32.4985774342703
ACSL3	39	40	38	35	26	43	18	44	26	35	25	47	35	29	23	37	26.4959633421578	30.1137828044884	27.3992649294146	27.8040942109876	24.6016152622681	31.0309612091989	27.6436711558047	33.1817487213015	21.3675729043151	18.4282031794667	22.3071220065852	43.2582707935447	24.2469072008602	20.3437446541377	24.8158530012398	34.3556390019429
ACSL4	45	37	40	30	20	36	25	28	31	45	45	35	34	35	16	26	30.5722653947975	27.8552490941518	28.841331504647	23.8320807522751	18.9243194325139	25.9794093844456	38.3939877163954	21.1156582771919	25.4767215397603	23.6934040878857	40.1528196118534	32.2136059100865	23.5541384236928	24.5527952722352	17.263202087819	24.1418003797436
ACSL6	9	16	11	8	10	11	6	19	9	21	11	8	10	14	7	12	6.1144530789595	12.0455131217954	7.93136616377792	6.35522153394003	9.46215971625697	7.93815286746948	9.2145570519349	14.3284824023802	7.39646754380139	11.05692190768	9.8151336828975	7.36310992230548	6.92768777167435	9.82111810889408	7.55265091342082	11.1423694060355
ACSS2	6	6	9	13	4	8	3	6	4	9	7	3	6	9	4	3	4.07630205263967	4.51706742067326	6.48929958854557	10.3272349926525	3.78486388650279	5.77320208543235	4.60727852596745	4.52478391654111	3.28731890835617	4.73868081757715	6.24599416184386	2.76116622086456	4.15661266300461	6.3135759271462	4.31580052195475	2.78559235150888
ACTA2	6982	6255	7415	6528	6113	7877	3560	5671	5175	8454	5276	5742	5891	7612	4596	5630	4743.45682192169	4709.04278605187	5346.46182767393	5185.86077169506	5784.21823454789	5684.43910336882	5467.30385081471	4276.67493178411	4252.9688376858	4451.20084797747	4707.69502826975	5284.87214673476	4081.10086629336	5339.88221749298	4958.85479972601	5227.62831299833
ACTB	2508	2447	2346	2089	1592	2009	1187	1816	1570	2541	1728	1693	1554	1982	1290	1421	1703.89425800338	1842.21066306458	1691.54409274754	1659.50722305009	1506.37582682811	1449.7953737042	1822.94653677446	1369.50126540644	1290.2726715298	1337.88755082928	1541.86827309517	1558.2181373079	1076.56267971819	1390.38972084486	1391.84566833041	1319.44224383137
ACTC1	0	2	1	1	0	1	2	0	0	0	2	0	0	0	0	0	0	1.50568914022442	0.721033287616174	0.794402691742503	0	0.721650260679043	3.07151901731163	0	0	0	1.78456976052682	0	0	0	0	0
ACTG1	4830	4522	5657	4938	4249	5536	2459	4120	3828	6395	4507	4293	4658	5032	3021	3653	3281.42315237493	3404.36314604741	4078.8853080447	3922.76049182448	4020.47166343759	3995.05584311918	3776.43263178465	3107.01828935823	3145.96419529686	3367.09598093398	4021.52795534718	3951.22886205718	3226.91696404591	3529.99045171107	3259.50834420633	3391.92295335398
ACTG2	3	2	1	3	3	4	1	0	3	5	3	2	3	2	1	2	2.03815102631983	1.50568914022442	0.721033287616174	2.38320807522751	2.83864791487709	2.88660104271617	1.53575950865582	0	2.46548918126713	2.63260045420953	2.67685464079023	1.84077748057637	2.07830633150231	1.40301687269915	1.07895013048869	1.85706156767259
ACTL6A	91	82	76	61	69	85	32	68	64	116	57	63	95	92	52	50	61.823914465035	61.7332547492012	54.7985298588292	48.4585641962927	65.2889020421731	61.3402721577187	49.1443042769862	51.280884387466	52.5971025336988	61.076330537661	50.8602381750143	57.9844906381557	65.8130338309064	64.5387761441611	56.1054067854118	46.4265391918147
ACTN1	303	252	260	236	192	236	123	233	229	396	216	190	218	297	168	199	205.853253658303	189.716831668277	187.468654780205	187.479035251231	181.673466552134	170.309461520254	188.898419564666	175.712442092347	188.199007503391	208.501955973394	192.733534136896	174.873860654755	151.023593422501	208.348005595824	181.2636219221	184.777625983422
ACTN4	79	57	94	55	42	71	34	54	61	115	45	48	79	47	40	52	53.6713103597556	42.912140496396	67.7771290359204	43.6921480458377	39.7410708082793	51.2371685082121	52.2158232942978	40.72305524887	50.1316133524316	60.5498104468191	40.1528196118534	44.1786595338329	54.7287333962274	32.9708965084301	43.1580052195475	48.2836007594873
ACTR10	194	149	197	140	165	201	86	147	141	243	133	170	229	230	127	130	131.800433035349	112.173840946719	142.043557660386	111.21637684395	156.12563531824	145.051702396488	132.0753177444	110.857205955257	115.877991519555	127.944382074583	118.673889075033	156.466085848991	158.644049971343	161.346940360403	137.026666572063	120.709001898718
ACTR1A	118	95	103	87	71	93	41	90	105	144	104	74	98	119	84	88	80.1672737019135	71.5202341606599	74.2664286244659	69.1130341815978	67.1813339854245	67.113474243151	62.9661398548885	67.8717587481167	86.2921213443495	75.8188930812344	92.7976275473945	68.1087667813257	67.8913401624087	83.4795039255997	90.6318109610498	81.7107089775938
ACTR1B	12	18	22	18	12	20	12	12	20	29	14	7	7	19	20	16	8.15260410527933	13.5512022620198	15.8627323275558	14.2992484513651	11.3545916595084	14.4330052135809	18.4291141038698	9.04956783308223	16.4365945417809	15.2690826344153	12.4919883236877	6.4427211820173	4.84938144017205	13.328660290642	21.5790026097738	14.8564925413807
ACTR2	220	178	195	163	133	150	83	202	176	281	148	150	171	192	120	159	149.464408596788	134.006333479973	140.601491085154	129.487638754028	125.846724226218	108.247539101856	127.468039218433	152.334391856884	144.642031967672	147.952145526575	132.058162278985	138.058311043228	118.463460895631	134.689619779119	129.474015658643	147.636394629971
ACTR3	111	111	95	89	63	124	57	100	106	127	80	89	93	95	76	100	75.4115879738338	83.5657472824553	68.4981623235365	70.7018395650828	59.6116062124189	89.4846323242014	87.5382919933816	75.4130652756852	87.1139510714386	66.868051536922	71.3827904210727	81.9145978856485	64.4274962765715	66.6433014532098	82.0002099171403	92.8530783836294
ACTR3B	2	4	0	1	4	3	0	1	2	3	2	2	2	2	0	2	1.35876735087989	3.01137828044884	0	0.794402691742503	3.78486388650279	2.16495078203713	0	0.754130652756852	1.64365945417809	1.57956027252572	1.78456976052682	1.84077748057637	1.38553755433487	1.40301687269915	0	1.85706156767259
ACTR5	2	3	2	1	1	1	1	3	2	2	0	2	1	1	0	2	1.35876735087989	2.25853371033663	1.44206657523235	0.794402691742503	0.946215971625697	0.721650260679043	1.53575950865582	2.26239195827056	1.64365945417809	1.05304018168381	0	1.84077748057637	0.692768777167435	0.701508436349577	0	1.85706156767259
